 27	 28-Al	 13	p	  3263.060	    3263.06(7)	     0.00019600	        1.96E-04(20)	     Stable	 0.00E+00	        2.20E-05(22)
 27	 28-Al	 13	p	  3480.530	    3480.53(7)	     0.00018000	          1.8E-04(4)	     Stable	 0.00E+00	          2.0E-05(5)
 27	 28-Al	 13	p	  3789.326	  3789.326(12)	     0.00191000	          0.00191(8)	     Stable	 0.00E+00	         2.15E-04(9)
 27	 28-Al	 13	p	  3823.909	  3823.909(23)	     0.00114000	          0.00114(7)	     Stable	 0.00E+00	         1.28E-04(8)
 27	 28-Al	 13	p	  3849.111	   3849.111(8)	     0.00699000	         0.00699(17)	     Stable	 0.00E+00	        0.000785(19)
 27	 28-Al	 13	p	  4015.658	  4015.658(13)	     0.00166000	          0.00166(7)	     Stable	 0.00E+00	         1.86E-04(8)
 27	 28-Al	 13	p	  4054.070	    4054.07(4)	     0.00037000	          0.00037(5)	     Stable	 0.00E+00	          4.2E-05(6)
 27	 28-Al	 13	p	  4133.407	   4133.407(7)	     0.01490000	           0.0149(3)	     Stable	 0.00E+00	          0.00167(3)
 27	 28-Al	 13	p	  4259.534	   4259.534(7)	     0.01530000	           0.0153(3)	     Stable	 0.00E+00	          0.00172(3)
 27	 28-Al	 13	p	  4377.618	  4377.618(12)	     0.00103000	          0.00103(8)	     Stable	 0.00E+00	         1.16E-04(9)
 27	 28-Al	 13	p	  4428.414	  4428.414(13)	     0.00185000	          0.00185(8)	     Stable	 0.00E+00	         2.08E-04(9)
 27	 28-Al	 13	p	  4736.920	   4736.92(10)	     0.00100000	         0.00100(22)	     Stable	 0.00E+00	        1.12E-04(25)
 27	 28-Al	 13	p	  5068.600	    5068.60(3)	     0.00037000	          0.00037(5)	     Stable	 0.00E+00	          4.2E-05(6)
 27	 28-Al	 13	p	  5142.690	   5142.69(17)	     0.00002900	          2.9E-05(4)	     Stable	 0.00E+00	          3.3E-06(5)
 27	 28-Al	 13	p	  5238.482	  5238.482(19)	     0.00054000	          0.00054(5)	     Stable	 0.00E+00	          6.1E-05(6)
 27	 28-Al	 13	p	  5452.815	  5452.815(21)	     0.00046000	          0.00046(6)	     Stable	 0.00E+00	          5.2E-05(7)
 27	 28-Al	 13	p	  5523.150	    5523.15(3)	     0.00017000	          1.7E-04(4)	     Stable	 0.00E+00	          1.9E-05(5)
 27	 28-Al	 13	p	  5585.651	  5585.651(11)	     0.00279000	         0.00279(12)	     Stable	 0.00E+00	        0.000313(13)
 27	 28-Al	 13	p	  6101.529	  6101.529(18)	     0.00570000	         0.00570(21)	     Stable	 0.00E+00	        0.000640(24)
 27	 28-Al	 13	p	  6351.404	  6351.404(21)	     0.00032000	          0.00032(4)	     Stable	 0.00E+00	          3.6E-05(5)
 27	 28-Al	 13	p	  6710.699	  6710.699(10)	     0.00220000	         0.00220(12)	     Stable	 0.00E+00	        2.47E-04(13)
 27	 28-Al	 13	p	  6751.900	    6751.90(3)	     0.00011400	         1.14E-04(6)	     Stable	 0.00E+00	         1.28E-05(7)
 27	 28-Al	 13	p	  7693.397	   7693.397(4)	     0.00810000	           0.0081(3)	     Stable	 0.00E+00	          0.00091(3)
 27	 28-Al	 13	p	  7724.027	   7724.027(4)	     0.04930000	          0.0493(15)	     Stable	 0.00E+00	         0.00554(17)
 27	 28-Al	 13	d	  1778.920	    1778.92(3)	     0.23200000	            0.232(4)	   2.2414 M	 1.34E+02	           0.0261(5)
