channel_id,pad_cx,pad_cy,n_tag,n_hit,eff
397,502.7736,174.1724,15,5,0.3333333333333333
396,470.5501,162.4503,17,7,0.4117647058823529
395,438.326,150.7284,34,18,0.5294117647058824
394,406.1005,139.0076,305,240,0.7868852459016393
393,373.874,127.288,16,2,0.125
392,341.646,115.5698,16,3,0.1875
391,309.4155,103.8532,6,2,0.3333333333333333
390,277.1825,92.1395,4,1,
389,547.0273,186.0523,0,0,
388,514.8001,174.329,9,4,0.4444444444444444
387,482.5717,162.6066,10,1,0.1
386,450.3415,150.885,16,7,0.4375
385,418.1098,139.1638,35,20,0.5714285714285714
384,559.0359,186.2003,0,0,
511,517.5066,230.142,73,56,0.7671232876712328
510,465.3043,206.9018,2072,1790,0.8638996138996139
509,413.1015,183.6627,5541,4864,0.87781988810684
508,497.5873,218.6703,1566,1358,0.8671775223499362
507,360.8991,160.4241,36,18,0.5
506,445.3834,195.432,2984,2608,0.8739946380697051
505,529.8633,230.433,0,0,
504,308.6966,137.1869,6,2,0.3333333333333333
503,393.1792,172.1946,4235,3762,0.8883116883116883
502,477.6574,207.1948,1622,1442,0.8890258939580764
501,256.494,113.9519,7,2,0.2857142857142857
500,340.9745,148.9585,19,10,0.5263157894736842
499,425.4505,183.9581,3859,3283,0.850738533298782
498,509.9245,218.9535,927,788,0.8500539374325782
497,288.7689,125.7253,8,2,0.25
496,373.2427,160.7225,54,35,0.6481481481481481
495,457.7147,195.7159,1820,1574,0.8648351648351649
494,542.1859,230.708,0,0,
493,204.2918,90.7201,5,3,0.6
492,321.033,137.4891,8,4,0.5
491,405.5031,172.48,3330,2715,0.8153153153153153
490,489.9731,207.47,1398,1189,0.8505007153075823
489,236.5619,102.496,5,1,0.2
488,152.0896,67.4964,0,0,
487,522.2268,219.2207,54,42,0.7777777777777778
486,437.7578,184.2333,2763,2349,0.8501628664495114
485,353.2891,149.2459,27,14,0.5185185185185185
484,268.8204,114.2595,8,2,0.25
483,184.3524,79.2749,0,0,
482,470.0076,195.9825,1417,1216,0.858151023288638
481,385.5391,160.998,1333,1127,0.8454613653413353
480,110.37,48.8092,0,0,
479,502.2533,207.729,1190,1006,0.8453781512605042
478,301.0708,126.0152,5,3,0.6
477,417.7845,172.7454,3076,2643,0.8592327698309493
476,534.4961,219.4728,0,0,
475,216.603,91.037,7,0,0.0
474,333.3152,137.765,7,2,0.2857142857142857
473,450.026,184.4902,1994,1720,0.8625877632898696
472,248.8458,102.7896,11,6,0.5454545454545454
471,365.5552,149.5104,30,14,0.4666666666666667
470,482.2646,196.2323,1129,985,0.8724534986713907
469,132.1373,56.0728,0,0,
468,514.5007,207.9728,467,394,0.8436830835117773
467,397.7919,161.253,2379,2018,0.848255569567045
466,281.0835,114.5361,10,4,0.4
465,546.7347,219.7111,0,0,
464,430.0258,172.9925,2567,2292,0.892871055707051
463,164.3761,67.8288,0,0,
462,313.3171,126.278,10,2,0.2
461,462.2575,184.7307,1354,1148,0.8478581979320532
460,345.5482,138.0173,15,2,0.13333333333333333
459,494.4877,196.4671,612,481,0.7859477124183006
458,196.6092,79.5745,0,0,
457,526.7163,208.2026,0,0,
456,377.7769,149.7542,43,24,0.5581395348837209
455,228.8381,91.3143,5,1,0.2
454,410.0043,161.4895,2479,2165,0.873336022589754
453,261.0647,103.051,10,3,0.3
452,442.2302,173.2231,1887,1648,0.8733439321674615
451,293.2894,114.7849,10,3,0.3
450,474.4551,184.9561,611,524,0.8576104746317512
449,325.513,126.5175,6,3,0.5
448,506.6791,196.688,128,103,0.8046875
575,310.9691,158.9452,21,5,0.23809523809523808
574,402.8835,205.1091,12242,10864,0.8874366933507597
573,494.7985,251.2725,1581,1367,0.8646426312460468
572,291.1408,147.5139,16,4,0.25
571,383.0551,193.6743,11683,10162,0.8698108362578105
570,474.9701,239.835,5251,4336,0.8257474766711103
569,199.2298,101.3555,6,0,0.0
568,271.3081,136.0823,13,2,0.15384615384615385
567,363.2228,182.2385,219,167,0.7625570776255708
566,455.1383,228.397,9285,7890,0.8497576736672051
565,179.3944,89.9328,5,1,0.2
564,435.3034,216.9582,11215,9771,0.8712438698172091
563,527.2203,263.1166,0,0,
562,343.3865,170.8021,50,22,0.44
561,251.4687,124.6507,6,3,0.5
560,507.3833,251.6753,63,53,0.8412698412698413
559,415.4646,205.5186,11318,9755,0.8619013960063615
558,159.5497,78.5123,0,0,
557,323.5446,159.3648,31,14,0.45161290322580644
556,487.5426,240.2333,2868,2454,0.8556485355648535
555,231.6214,113.2187,5,2,0.4
554,395.621,194.0778,10887,9673,0.8884908606595021
553,303.6962,147.927,21,6,0.2857142857142857
552,467.6979,228.7903,4678,4070,0.8700299273193672
551,139.6894,67.0966,0,0,
550,375.772,182.6364,7322,6370,0.869980879541109
549,211.7641,101.7869,3,1,
548,447.8485,217.3458,7968,6951,0.8723644578313253
547,519.9252,252.0558,14,4,0.2857142857142857
546,283.8403,136.488,9,3,0.3333333333333333
545,355.917,171.1932,53,26,0.49056603773584906
544,427.994,205.9001,10013,8675,0.8663737141715769
543,500.0709,240.6084,1195,1027,0.8594142259414226
542,191.8934,90.3556,7,6,0.8571428571428571
541,263.9748,125.0482,8,1,0.125
540,408.1335,194.453,9730,8603,0.8841726618705036
539,480.2117,229.1595,2672,2247,0.8409431137724551
538,336.0544,159.7486,37,16,0.43243243243243246
537,119.8071,55.688,0,0,
536,388.2657,183.0042,8605,7630,0.8866937826844857
535,460.3467,217.7091,4242,3699,0.871994342291372
534,532.4268,252.4152,0,0,
533,316.1831,148.3025,19,4,0.21052631578947367
532,244.0974,113.6066,8,3,0.375
531,172.0044,78.9249,0,0,
530,512.5581,240.9619,64,46,0.71875
529,440.4752,206.2563,7033,6150,0.8744490260201905
528,368.39,171.5535,115,76,0.6608695652173913
527,296.301,136.8547,7,1,0.14285714285714285
526,492.683,229.5066,1956,1639,0.8379345603271984
525,224.2045,102.1643,2,1,
524,420.5957,194.8022,7907,6840,0.8650562792462375
523,348.5044,160.1005,36,14,0.3888888888888889
522,276.4057,125.4044,10,4,0.4
521,472.8009,218.0495,2165,1862,0.8600461893764434
520,400.7076,183.3456,7395,6474,0.8754563894523326
519,328.6075,148.6451,22,9,0.4090909090909091
518,525.0057,241.2954,2,1,
517,452.9108,206.5899,3768,3277,0.869692144373673
516,380.8094,171.8864,3527,3069,0.8701445988091863
515,433.0117,195.1277,5300,4600,0.8679245283018868
514,505.1138,229.8337,1039,904,0.8700673724735323
513,485.2135,218.3691,1904,1596,0.8382352941176471
512,537.4159,241.6109,0,0,
576,514.6246,262.7091,16,8,0.5
577,219.057,112.7797,8,1,0.125
578,422.7087,216.5437,12893,11251,0.8726440704258125
579,330.7931,170.3765,42,11,0.2619047619047619
580,127.1522,66.6083,0,0,
581,442.5308,227.9782,11306,9735,0.8610472315584645
582,238.8788,124.2051,8,4,0.5
583,350.6137,181.8076,85,48,0.5647058823529412
584,462.351,239.4116,9697,8403,0.8665566670104156
585,146.9687,78.0211,1,0,
586,258.6967,135.6311,12,5,0.4166666666666667
587,482.1687,250.8449,5440,4510,0.8290441176470589
588,370.4316,193.2386,9934,8662,0.8719549023555466
589,501.9848,262.2779,48,29,0.6041666666666666
590,390.247,204.669,13405,11973,0.8931741887355464
591,278.5107,147.0578,13,3,0.23076923076923078
592,521.7991,273.7103,18,6,0.3333333333333333
593,410.0603,216.0998,13766,11504,0.8356821153566759
594,166.7797,89.4384,6,1,0.16666666666666666
595,298.3225,158.485,13,2,0.15384615384615385
596,429.8721,227.5304,13941,12211,0.8759056021806183
597,186.5871,100.8585,6,2,0.3333333333333333
598,318.1322,169.9123,35,9,0.2571428571428571
599,449.6822,238.9607,12624,10863,0.8605038022813688
600,206.3922,112.2805,6,3,0.5
601,469.4907,250.391,9914,8100,0.8170264272745612
602,337.94,181.34,60,26,0.43333333333333335
603,489.2988,261.821,2151,1867,0.8679683867968386
604,357.7461,192.7676,318,267,0.839622641509434
605,509.1055,273.251,27,10,0.37037037037037035
606,226.1952,123.7039,4,2,
607,377.5512,204.1957,13178,11264,0.8547579298831386
608,245.9971,135.1281,4,0,
609,397.3555,215.6236,14593,12336,0.845336805317618
610,265.7979,146.5533,8,1,0.125
611,417.1586,227.0515,14476,12563,0.8678502348715115
612,285.5979,157.9788,13,0,0.0
613,436.9609,238.4796,14259,12259,0.8597377095167964
614,305.3971,169.4047,11,0,0.0
615,456.7627,249.9082,12303,10766,0.8750711208648297
616,173.8214,100.2819,1,0,
617,476.5642,261.3363,8479,7009,0.8266304988795848
618,325.1958,180.8313,22,5,0.22727272727272727
619,496.3645,272.7647,49,33,0.673469387755102
620,344.9941,192.2579,43,22,0.5116279069767442
621,516.1648,284.1931,24,9,0.375
622,364.7919,203.6852,9473,8050,0.8497835954818959
623,213.4071,123.1366,6,1,0.16666666666666666
624,384.5895,215.1119,12621,11150,0.8834482212186039
625,404.3868,226.5392,15088,13142,0.8710233297985154
626,252.9942,145.992,2,0,
627,424.1838,237.9667,14831,12456,0.8398624502730767
628,272.7878,157.4203,13,2,0.15384615384615385
629,443.9808,249.3942,13593,11829,0.87022732288678
630,463.7775,260.8215,11136,9348,0.8394396551724138
631,312.3758,180.2762,19,2,0.10526315789473684
632,483.5741,272.2493,2215,1866,0.8424379232505643
633,351.9643,203.1326,349,278,0.7965616045845272
634,503.3701,283.6772,32,14,0.4375
635,411.3474,237.4175,10842,6379,0.5883600811658366
636,431.1417,248.8462,14298,12496,0.8739683871870192
637,450.9364,260.2742,12287,10914,0.8882558801985838
638,470.731,271.7025,7089,6023,0.8496261814078149
639,510.3199,294.5593,15,2,0.13333333333333333
703,398.9561,257.6972,10432,9104,0.8726993865030674
702,187.4608,121.753,5,0,0.0
701,313.0162,201.1795,30,5,0.16666666666666666
700,418.7692,269.1467,7553,6538,0.865616311399444
699,207.2679,133.2115,5,2,0.4
698,438.5809,280.594,3344,2880,0.861244019138756
697,332.8259,212.6284,49,29,0.5918367346938775
696,227.073,144.6646,6,2,0.3333333333333333
695,458.3912,292.0399,2694,2245,0.8333333333333334
694,352.6339,224.0761,7170,6353,0.8860529986052998
693,246.8768,156.1138,16,4,0.25
692,478.2004,303.4844,44,34,0.7727272727272727
691,372.4408,235.5208,11406,10054,0.8814658951429073
690,498.0082,314.9279,13,2,0.15384615384615385
689,121.3291,76.7049,0,0,
688,392.2463,246.9646,12890,11175,0.8669511249030256
687,266.6793,167.5601,15,4,0.26666666666666666
686,141.1204,88.1594,5,0,0.0
685,412.0511,258.4066,11997,10420,0.8685504709510711
684,286.4811,179.004,23,7,0.30434782608695654
683,431.8549,269.8476,7739,6657,0.8601886548649696
682,160.9131,99.6075,6,1,0.16666666666666666
681,306.2821,190.4455,29,3,0.10344827586206896
680,451.6582,281.287,3591,2994,0.83375104427736
679,471.4606,292.7258,1159,981,0.8464193270060397
678,326.0822,201.8859,45,18,0.4
677,491.2624,304.1637,30,12,0.4
676,180.7064,111.0511,3,0,
675,345.8821,213.3244,263,216,0.8212927756653993
674,200.5005,122.4917,0,0,
673,365.6814,224.762,11694,10133,0.8665127415768771
672,220.2949,133.9297,11,5,0.45454545454545453
671,385.4802,236.1986,13425,11673,0.8694972067039106
670,405.2788,247.6348,13679,11544,0.8439213392791871
669,240.0895,145.3662,8,0,0.0
668,425.0767,259.07,12470,10820,0.867682437850842
667,259.884,156.8017,17,5,0.29411764705882354
666,444.8746,270.5046,7772,6825,0.878152341739578
665,279.6786,168.2358,21,5,0.23809523809523808
664,464.6725,281.9385,4041,3287,0.8134125216530562
663,484.4697,293.3725,59,35,0.5932203389830508
662,299.4733,179.6695,24,5,0.20833333333333334
661,504.2669,304.8057,21,6,0.2857142857142857
660,104.5448,60.2851,0,0,
659,319.2679,191.1022,40,12,0.3
658,114.4485,66.0033,0,0,
657,339.0627,202.5348,77,42,0.5454545454545454
656,358.8578,213.9666,10313,9191,0.8912052748957626
655,134.2382,77.4287,0,0,
654,378.6528,225.3981,14000,12181,0.8700714285714286
653,398.4475,236.8299,14559,12679,0.8708702520777526
652,418.2423,248.2607,14125,12287,0.8698761061946902
651,154.0294,88.855,0,0,
650,438.0372,259.6917,12589,10881,0.8643259988879181
649,457.832,271.122,7856,6660,0.8477596741344195
648,477.6269,282.5526,1631,1382,0.8473329245861435
647,497.4219,293.9826,20,10,0.5
646,193.614,111.7091,4,1,
645,233.2005,134.5644,5,1,0.2
644,292.5818,168.8482,18,6,0.3333333333333333
643,332.1699,191.7046,60,28,0.4666666666666667
642,371.7587,214.5609,13213,11577,0.8761825474911072
641,391.5529,225.9893,14547,12792,0.8793565683646113
640,490.5252,283.131,50,35,0.7
767,478.0239,344.5066,6,0,0.0
766,431.7949,310.9189,1744,1505,0.8629587155963303
765,451.6731,322.4204,983,831,0.8453713123092573
764,385.5659,277.3313,2929,2581,0.8811881188118812
763,471.5448,333.9159,21,7,0.3333333333333333
762,405.4419,288.833,2102,1849,0.8796384395813511
761,339.3373,243.7432,1764,1487,0.8429705215419501
760,425.3107,300.3283,1908,1679,0.879979035639413
759,359.2101,255.2458,3575,2806,0.784895104895105
758,293.1089,210.1559,20,6,0.3
757,379.0752,266.7409,4042,3561,0.8809995051954478
756,445.1734,311.8177,1612,1282,0.7952853598014888
755,312.9774,221.659,22,10,0.45454545454545453
754,246.881,176.5683,3,0,
753,398.9342,278.2293,2989,2599,0.8695215791234526
752,465.0312,323.302,41,31,0.7560975609756098
751,332.8381,233.1534,93,78,0.8387096774193549
750,266.7438,188.0722,17,4,0.23529411764705882
749,200.6533,142.9805,5,1,0.2
748,484.8841,334.782,16,5,0.3125
747,418.7875,289.7122,2188,1866,0.8528336380255942
746,352.6922,244.6405,3298,2887,0.875379017586416
745,286.5984,199.5664,21,5,0.23809523809523808
744,220.5083,154.4864,8,1,0.125
743,438.6365,301.1902,2217,1804,0.8137122237257556
742,154.4273,109.3933,3,0,
741,372.5406,256.1216,4813,4228,0.8784541865780179
740,306.4464,211.0518,27,9,0.3333333333333333
739,458.4807,312.6643,1003,819,0.8165503489531406
738,240.3549,165.9796,3,2,
737,392.3838,267.5979,4715,4080,0.865323435843054
736,326.2882,222.5308,24,9,0.375
735,478.3213,324.1347,11,5,0.45454545454545453
734,174.2698,120.9017,5,1,0.2
733,412.2231,279.0691,2861,2461,0.8601887451939881
732,260.1943,177.4633,9,3,0.3333333333333333
731,108.2044,75.8071,0,0,
730,346.1252,234.004,2759,2336,0.8466835810076114
729,432.0584,290.5371,2316,2026,0.8747841105354058
728,194.1044,132.3939,6,1,0.16666666666666666
727,280.0282,188.9392,12,4,0.3333333333333333
726,365.9583,245.4727,6214,5424,0.8728677180560026
725,451.8905,302.0012,2149,1705,0.793392275476966
724,299.8576,200.4088,13,2,0.15384615384615385
723,385.7876,256.9371,7405,6530,0.8818365968939905
722,471.7199,313.4622,46,35,0.7608695652173914
721,213.9324,143.8748,1,0,
720,128.0242,87.3208,0,0,
719,491.5465,324.9212,9,3,0.3333333333333333
718,405.6136,268.3982,6157,5346,0.8682800064966705
717,319.6827,211.8738,23,5,0.21739130434782608
716,233.7557,155.3466,7,0,0.0
715,425.4372,279.8563,3020,2601,0.8612582781456953
714,147.8398,98.8111,5,2,0.4
713,339.505,223.334,176,133,0.7556818181818182
712,445.2584,291.3116,2490,2072,0.8321285140562249
711,253.5749,166.8115,10,3,0.3
710,359.3243,234.7913,7709,6477,0.8401867946555973
709,465.0774,302.7647,1011,835,0.8259149357072205
708,273.3913,178.2714,15,0,0.0
707,379.1413,246.2453,10029,8838,0.8812443912653305
706,484.8946,314.2159,10,3,0.3
705,167.6517,110.2871,2,0,
704,293.205,189.7268,18,5,0.2777777777777778
831,397.4839,318.3122,36,27,0.75
830,147.3473,118.758,5,2,0.4
829,371.2104,296.2709,366,322,0.8797814207650273
828,246.1312,196.5036,6,3,0.5
827,121.0825,96.7166,0,0,
826,344.9356,274.2293,817,706,0.8641370869033048
825,443.7461,351.9483,19,7,0.3684210526315789
824,219.8564,174.463,5,1,0.2
823,318.6588,252.1869,35,29,0.8285714285714286
822,417.4688,329.905,30,17,0.5666666666666667
821,193.5786,152.4219,1,0,
820,292.3797,230.1444,15,6,0.4
819,391.1896,307.8609,294,241,0.8197278911564626
818,364.9078,285.8163,1505,1368,0.9089700996677741
817,463.7216,363.5298,0,0,
816,266.0973,208.1007,9,2,0.2222222222222222
815,167.2966,130.3805,2,2,
814,437.4387,341.4835,27,19,0.7037037037037037
813,338.6237,263.7703,1742,1529,0.8777267508610792
812,239.8113,186.0563,9,5,0.5555555555555556
811,411.1528,319.4364,248,206,0.8306451612903226
810,141.0074,108.3379,6,2,0.3333333333333333
809,312.3358,241.7235,29,13,0.4482758620689655
808,384.8645,297.3876,1096,972,0.8868613138686131
807,213.5192,164.0109,3,2,
806,457.395,353.0496,9,2,0.2222222222222222
805,286.0434,219.6755,14,6,0.42857142857142855
804,358.5721,275.3375,2328,2056,0.8831615120274914
803,431.1032,330.9984,185,135,0.7297297297297297
802,187.2194,141.963,7,3,0.42857142857142855
801,259.7452,197.6252,7,2,0.2857142857142857
800,332.2753,253.2859,1313,1144,0.8712871287128713
799,404.8073,308.9457,979,834,0.8518896833503575
798,114.7057,86.2957,0,0,
797,305.9728,231.232,14,7,0.5
796,378.5068,286.891,2001,1804,0.9015492253873063
795,451.0412,342.5494,32,24,0.75
794,233.4391,175.573,9,4,0.4444444444444444
793,160.9069,119.9141,6,2,0.3333333333333333
792,97.5305,71.0754,0,0,
791,424.7378,320.4921,696,593,0.8520114942528736
790,352.2006,264.8338,2642,2329,0.8815291445874338
789,279.6622,209.1755,9,2,0.2222222222222222
788,470.969,354.0906,12,2,0.16666666666666666
787,398.4293,298.432,1573,1354,0.8607755880483153
786,207.1214,153.518,6,1,0.16666666666666666
785,325.8872,242.7739,59,45,0.7627118644067796
784,444.658,332.0282,578,491,0.8494809688581315
783,134.5739,97.8619,4,2,
782,253.3418,187.1156,8,1,0.125
781,372.114,276.3692,2794,2510,0.898353614889048
780,299.565,220.7103,11,2,0.18181818181818182
779,418.341,309.9631,1548,1372,0.8863049095607235
778,180.7873,131.4582,6,4,0.6666666666666666
777,464.5685,343.5558,13,5,0.38461538461538464
776,345.7904,254.3029,2665,2343,0.8791744840525328
775,227.0074,165.0512,4,2,
774,392.0166,287.8943,2110,1858,0.8805687203791469
773,273.2309,198.6421,6,2,0.3333333333333333
772,438.2431,321.4852,1335,1059,0.7932584269662921
771,319.4562,232.2321,20,13,0.65
770,365.6826,265.8215,3530,3143,0.8903682719546743
769,411.9098,299.4105,1788,1525,0.8529082774049217
768,458.1373,332.9993,47,33,0.7021276595744681
895,440.8571,390.9432,0,0,
894,408.4578,358.5694,0,0,
893,434.7239,380.6173,0,0,
892,382.192,336.5199,16,6,0.375
891,355.9255,314.469,7,1,0.14285714285714285
890,329.659,292.4159,20,6,0.3
889,297.256,260.044,18,7,0.3888888888888889
888,323.5187,282.0929,14,1,0.07142857142857142
887,349.7814,304.1407,15,6,0.4
886,376.0448,326.1868,13,4,0.3076923076923077
885,402.3085,348.2318,17,6,0.35294117647058826
884,428.5718,370.2762,0,0,
883,270.9936,237.9928,12,6,0.5
882,244.732,215.9392,7,3,0.42857142857142855
881,218.4712,193.8816,1,1,
880,291.0919,249.7057,21,8,0.38095238095238093
879,317.3526,271.7499,26,10,0.38461538461538464
878,343.6137,293.7933,18,6,0.3333333333333333
877,369.8754,315.8358,11,3,0.2727272727272727
876,396.1375,337.8775,13,6,0.46153846153846156
875,422.4,359.9191,0,0,
874,448.6628,381.9599,0,0,
873,264.832,227.6609,4,3,
872,238.5729,205.6143,9,2,0.2222222222222222
871,212.3156,183.5654,5,1,0.2
870,186.0607,161.5136,5,0,0.0
869,159.8089,139.4574,5,1,0.2
868,133.5623,117.3941,0,0,
867,107.3262,95.3177,0,0,
866,416.2069,349.5448,24,11,0.4583333333333333
865,442.4699,371.5842,0,0,
864,389.9444,327.5051,14,7,0.5
863,363.6818,305.4656,17,8,0.47058823529411764
862,337.4197,283.4256,24,10,0.4166666666666667
861,311.1582,261.3851,31,14,0.45161290322580644
860,284.8972,239.3447,6,3,0.5
859,258.6369,217.3032,11,5,0.45454545454545453
858,232.3774,195.2616,5,4,0.8
857,206.1191,173.2192,3,0,
856,179.8631,151.175,7,1,0.14285714285714285
855,436.2555,361.1918,0,0,
854,409.991,339.1532,18,8,0.4444444444444444
853,153.6099,129.1292,4,2,
852,383.7267,317.1142,13,4,0.3076923076923077
851,357.4623,295.0753,31,14,0.45161290322580644
850,127.3615,107.0799,0,0,
849,331.1979,273.0361,210,172,0.819047619047619
848,304.9334,250.997,30,11,0.36666666666666664
847,278.6691,228.958,14,6,0.42857142857142855
846,456.2853,372.8208,0,0,
845,101.1221,85.0246,0,0,
844,430.0184,350.7817,14,2,0.14285714285714285
843,252.4046,206.9185,6,4,0.6666666666666666
842,403.7506,328.7428,16,10,0.625
841,377.4829,306.703,35,25,0.7142857142857143
840,226.1406,184.8789,4,2,
839,351.2142,284.6636,400,343,0.8575
838,199.8759,162.839,5,0,0.0
837,324.945,262.6241,530,468,0.8830188679245283
836,173.6115,140.799,6,0,0.0
835,450.0279,362.3938,0,0,
834,298.6752,240.584,12,7,0.5833333333333334
833,423.7565,340.3529,19,7,0.3684210526315789
832,272.404,218.5438,6,4,0.6666666666666666
