channel_id,pad_cx,pad_cy,n_tag,n_hit,eff
399,136.2509,45.167,0,0,
398,534.9965,185.8953,0,0,
397,502.7736,174.1724,23,11,0.4782608695652174
396,470.5501,162.4503,24,16,0.6666666666666666
395,438.326,150.7284,37,25,0.6756756756756757
394,406.1005,139.0076,262,242,0.9236641221374046
393,373.874,127.288,19,11,0.5789473684210527
392,341.646,115.5698,19,6,0.3157894736842105
391,309.4155,103.8532,10,1,0.1
390,277.1825,92.1395,2,2,
389,547.0273,186.0523,0,0,
388,514.8001,174.329,16,4,0.25
387,482.5717,162.6066,19,8,0.42105263157894735
386,450.3415,150.885,28,13,0.4642857142857143
385,418.1098,139.1638,40,33,0.825
384,559.0359,186.2003,0,0,
511,517.5066,230.142,80,64,0.8
510,465.3043,206.9018,2116,2008,0.9489603024574669
509,413.1015,183.6627,5522,5335,0.9661354581673307
508,497.5873,218.6703,1533,1386,0.9041095890410958
507,360.8991,160.4241,44,25,0.5681818181818182
506,445.3834,195.432,2935,2838,0.9669505962521294
505,529.8633,230.433,0,0,
504,308.6966,137.1869,18,0,0.0
503,393.1792,172.1946,4166,3914,0.9395103216514642
502,477.6574,207.1948,1686,1589,0.9424673784104389
501,256.494,113.9519,14,2,0.14285714285714285
500,340.9745,148.9585,32,14,0.4375
499,425.4505,183.9581,3858,3741,0.9696734059097978
498,509.9245,218.9535,818,726,0.8875305623471883
497,288.7689,125.7253,14,2,0.14285714285714285
496,373.2427,160.7225,69,38,0.5507246376811594
495,457.7147,195.7159,1887,1806,0.9570747217806042
494,542.1859,230.708,0,0,
493,204.2918,90.7201,8,3,0.375
492,321.033,137.4891,21,3,0.14285714285714285
491,405.5031,172.48,3315,3140,0.947209653092006
490,489.9731,207.47,1365,1269,0.9296703296703297
489,236.5619,102.496,8,0,0.0
488,152.0896,67.4964,0,0,
487,522.2268,219.2207,70,54,0.7714285714285715
486,437.7578,184.2333,2725,2622,0.9622018348623853
485,353.2891,149.2459,33,16,0.48484848484848486
484,268.8204,114.2595,16,0,0.0
483,184.3524,79.2749,1,0,
482,470.0076,195.9825,1458,1397,0.958161865569273
481,385.5391,160.998,1205,1090,0.9045643153526971
480,110.37,48.8092,0,0,
479,502.2533,207.729,1153,1045,0.9063313096270599
478,301.0708,126.0152,12,2,0.16666666666666666
477,417.7845,172.7454,3107,3006,0.9674927582877374
476,534.4961,219.4728,0,0,
475,216.603,91.037,4,1,
474,333.3152,137.765,12,6,0.5
473,450.026,184.4902,1977,1901,0.9615579160343956
472,248.8458,102.7896,10,5,0.5
471,365.5552,149.5104,22,13,0.5909090909090909
470,482.2646,196.2323,1183,1093,0.9239222316145393
469,132.1373,56.0728,0,0,
468,514.5007,207.9728,431,386,0.8955916473317865
467,397.7919,161.253,2373,2206,0.9296249473240624
466,281.0835,114.5361,12,3,0.25
465,546.7347,219.7111,0,0,
464,430.0258,172.9925,2549,2459,0.9646920360925854
463,164.3761,67.8288,0,0,
462,313.3171,126.278,15,7,0.4666666666666667
461,462.2575,184.7307,1327,1280,0.9645817633760362
460,345.5482,138.0173,19,8,0.42105263157894735
459,494.4877,196.4671,663,599,0.9034690799396682
458,196.6092,79.5745,3,2,
457,526.7163,208.2026,4,4,
456,377.7769,149.7542,49,32,0.6530612244897959
455,228.8381,91.3143,6,1,0.16666666666666666
454,410.0043,161.4895,2481,2360,0.951229343006852
453,261.0647,103.051,10,2,0.2
452,442.2302,173.2231,1860,1814,0.975268817204301
451,293.2894,114.7849,14,3,0.21428571428571427
450,474.4551,184.9561,643,610,0.9486780715396579
449,325.513,126.5175,19,9,0.47368421052631576
448,506.6791,196.688,170,142,0.8352941176470589
575,310.9691,158.9452,31,3,0.0967741935483871
574,402.8835,205.1091,12333,11808,0.9574312819265386
573,494.7985,251.2725,1555,1415,0.909967845659164
572,291.1408,147.5139,29,8,0.27586206896551724
571,383.0551,193.6743,11631,10952,0.9416215286733729
570,474.9701,239.835,5257,4881,0.9284763172912307
569,199.2298,101.3555,4,1,
568,271.3081,136.0823,23,3,0.13043478260869565
567,363.2228,182.2385,204,148,0.7254901960784313
566,455.1383,228.397,9321,8907,0.9555841647891857
565,179.3944,89.9328,2,1,
564,435.3034,216.9582,11230,10986,0.9782724844167409
563,527.2203,263.1166,1,1,
562,343.3865,170.8021,59,25,0.423728813559322
561,251.4687,124.6507,15,2,0.13333333333333333
560,507.3833,251.6753,83,63,0.7590361445783133
559,415.4646,205.5186,11471,11009,0.9597245227094412
558,159.5497,78.5123,0,0,
557,323.5446,159.3648,37,9,0.24324324324324326
556,487.5426,240.2333,2835,2561,0.9033509700176366
555,231.6214,113.2187,9,4,0.4444444444444444
554,395.621,194.0778,11058,10423,0.9425755109423042
553,303.6962,147.927,30,4,0.13333333333333333
552,467.6979,228.7903,4853,4531,0.933649289099526
551,139.6894,67.0966,0,0,
550,375.772,182.6364,6912,6395,0.9252025462962963
549,211.7641,101.7869,7,2,0.2857142857142857
548,447.8485,217.3458,8127,7853,0.9662852220991756
547,519.9252,252.0558,30,16,0.5333333333333333
546,283.8403,136.488,19,2,0.10526315789473684
545,355.917,171.1932,67,23,0.34328358208955223
544,427.994,205.9001,10071,9816,0.9746797736073876
543,500.0709,240.6084,1136,1003,0.8829225352112676
542,191.8934,90.3556,7,3,0.42857142857142855
541,263.9748,125.0482,13,3,0.23076923076923078
540,408.1335,194.453,9731,9287,0.9543726235741445
539,480.2117,229.1595,2683,2417,0.900857249347745
538,336.0544,159.7486,46,15,0.32608695652173914
537,119.8071,55.688,0,0,
536,388.2657,183.0042,8580,8008,0.9333333333333333
535,460.3467,217.7091,4407,4179,0.9482641252552757
534,532.4268,252.4152,0,0,
533,316.1831,148.3025,34,4,0.11764705882352941
532,244.0974,113.6066,7,1,0.14285714285714285
531,172.0044,78.9249,3,2,
530,512.5581,240.9619,73,50,0.684931506849315
529,440.4752,206.2563,6951,6780,0.9753992231333621
528,368.39,171.5535,119,77,0.6470588235294118
527,296.301,136.8547,18,3,0.16666666666666666
526,492.683,229.5066,1940,1706,0.8793814432989691
525,224.2045,102.1643,7,3,0.42857142857142855
524,420.5957,194.8022,7844,7589,0.967491075981642
523,348.5044,160.1005,35,8,0.22857142857142856
522,276.4057,125.4044,20,8,0.4
521,472.8009,218.0495,2155,1987,0.9220417633410672
520,400.7076,183.3456,7373,7062,0.9578190695781907
519,328.6075,148.6451,30,7,0.23333333333333334
518,525.0057,241.2954,6,6,1.0
517,452.9108,206.5899,3896,3743,0.9607289527720739
516,380.8094,171.8864,3222,2992,0.9286157666045934
515,433.0117,195.1277,5277,5108,0.9679742277809361
514,505.1138,229.8337,998,901,0.9028056112224448
513,485.2135,218.3691,1907,1737,0.9108547456738333
512,537.4159,241.6109,0,0,
639,510.3199,294.5593,20,10,0.5
638,470.731,271.7025,6997,6773,0.9679862798342147
637,450.9364,260.2742,12296,11935,0.970640858815875
636,431.1417,248.8462,14288,13912,0.9736842105263158
635,411.3474,237.4175,10869,7888,0.725733738154384
634,503.3701,283.6772,46,31,0.6739130434782609
633,351.9643,203.1326,332,248,0.7469879518072289
632,483.5741,272.2493,2037,1951,0.9577810505645558
631,312.3758,180.2762,36,1,0.027777777777777776
630,463.7775,260.8215,10968,10568,0.9635302698760029
629,443.9808,249.3942,13702,13205,0.963727922930959
628,272.7878,157.4203,28,2,0.07142857142857142
627,424.1838,237.9667,14880,14348,0.964247311827957
626,252.9942,145.992,11,0,0.0
625,404.3868,226.5392,15211,14334,0.9423443560581158
624,384.5895,215.1119,10478,9797,0.9350066806642489
623,213.4071,123.1366,10,2,0.2
622,364.7919,203.6852,7527,6770,0.8994287232629201
621,516.1648,284.1931,39,21,0.5384615384615384
620,344.9941,192.2579,54,20,0.37037037037037035
619,496.3645,272.7647,75,56,0.7466666666666667
618,325.1958,180.8313,41,5,0.12195121951219512
617,476.5642,261.3363,8445,7882,0.9333333333333333
616,173.8214,100.2819,3,0,
615,456.7627,249.9082,12446,11943,0.9595854089667363
614,305.3971,169.4047,29,1,0.034482758620689655
613,436.9609,238.4796,14309,13819,0.9657558180166329
612,285.5979,157.9788,19,2,0.10526315789473684
611,417.1586,227.0515,14483,13955,0.963543464751778
610,265.7979,146.5533,20,1,0.05
609,397.3555,215.6236,14732,13972,0.9484116209611729
608,245.9971,135.1281,8,1,0.125
607,377.5512,204.1957,13684,12699,0.928018123355744
606,226.1952,123.7039,9,0,0.0
605,509.1055,273.251,33,19,0.5757575757575758
604,357.7461,192.7676,357,244,0.6834733893557423
603,489.2988,261.821,1999,1853,0.9269634817408704
602,337.94,181.34,88,42,0.4772727272727273
601,469.4907,250.391,9787,9154,0.935322366404414
600,206.3922,112.2805,14,6,0.42857142857142855
599,449.6822,238.9607,12733,12113,0.9513076258540799
598,318.1322,169.9123,45,7,0.15555555555555556
597,186.5871,100.8585,9,2,0.2222222222222222
596,429.8721,227.5304,14687,14242,0.9697010962075304
595,298.3225,158.485,32,3,0.09375
594,166.7797,89.4384,5,1,0.2
593,410.0603,216.0998,13752,13057,0.9494618964514252
592,521.7991,273.7103,18,12,0.6666666666666666
591,278.5107,147.0578,24,3,0.125
590,390.247,204.669,14392,13469,0.9358671484157866
589,501.9848,262.2779,77,58,0.7532467532467533
588,370.4316,193.2386,10031,9156,0.9127704117236567
587,482.1687,250.8449,5426,4938,0.9100626612605971
586,258.6967,135.6311,17,1,0.058823529411764705
585,146.9687,78.0211,0,0,
584,462.351,239.4116,9877,9341,0.9457325098714184
583,350.6137,181.8076,105,46,0.4380952380952381
582,238.8788,124.2051,10,2,0.2
581,442.5308,227.9782,11211,10831,0.9661047185799662
580,127.1522,66.6083,0,0,
579,330.7931,170.3765,59,21,0.3559322033898305
578,422.7087,216.5437,12916,12528,0.969959739857541
577,219.057,112.7797,9,1,0.1111111111111111
576,514.6246,262.7091,34,15,0.4411764705882353
703,398.9561,257.6972,10580,10084,0.9531190926275992
702,187.4608,121.753,6,4,0.6666666666666666
701,313.0162,201.1795,42,6,0.14285714285714285
700,418.7692,269.1467,7308,7099,0.9714012041598249
699,207.2679,133.2115,8,1,0.125
698,438.5809,280.594,3289,3209,0.9756764974156279
697,332.8259,212.6284,66,29,0.4393939393939394
696,227.073,144.6646,7,1,0.14285714285714285
695,458.3912,292.0399,2687,2612,0.9720878302940081
694,352.6339,224.0761,6858,6103,0.8899095946340041
693,246.8768,156.1138,26,3,0.11538461538461539
692,478.2004,303.4844,64,54,0.84375
691,372.4408,235.5208,11626,10304,0.8862893514536384
690,498.0082,314.9279,13,8,0.6153846153846154
689,121.3291,76.7049,0,0,
688,392.2463,246.9646,12980,12069,0.9298151001540832
687,266.6793,167.5601,36,0,0.0
686,141.1204,88.1594,4,2,
685,412.0511,258.4066,11919,11529,0.96727913415555
684,286.4811,179.004,35,4,0.11428571428571428
683,431.8549,269.8476,7627,7337,0.9619771863117871
682,160.9131,99.6075,5,1,0.2
681,306.2821,190.4455,44,5,0.11363636363636363
680,451.6582,281.287,3526,3451,0.9787294384571753
679,471.4606,292.7258,1119,1071,0.9571045576407506
678,326.0822,201.8859,59,16,0.2711864406779661
677,491.2624,304.1637,33,16,0.48484848484848486
676,180.7064,111.0511,2,0,
675,345.8821,213.3244,261,186,0.7126436781609196
674,200.5005,122.4917,3,2,
673,365.6814,224.762,11811,10685,0.9046651426636186
672,220.2949,133.9297,10,4,0.4
671,385.4802,236.1986,13513,12372,0.9155627913860727
670,405.2788,247.6348,13888,13292,0.9570852534562212
669,240.0895,145.3662,14,2,0.14285714285714285
668,425.0767,259.07,12384,12076,0.9751291989664083
667,259.884,156.8017,25,3,0.12
666,444.8746,270.5046,7589,7420,0.9777309263407563
665,279.6786,168.2358,51,6,0.11764705882352941
664,464.6725,281.9385,3948,3878,0.9822695035460993
663,484.4697,293.3725,73,59,0.8082191780821918
662,299.4733,179.6695,40,9,0.225
661,504.2669,304.8057,24,8,0.3333333333333333
660,104.5448,60.2851,0,0,
659,319.2679,191.1022,55,15,0.2727272727272727
658,114.4485,66.0033,0,0,
657,339.0627,202.5348,102,41,0.4019607843137255
656,358.8578,213.9666,9973,8955,0.8979243958688459
655,134.2382,77.4287,0,0,
654,378.6528,225.3981,14205,12796,0.900809574093629
653,398.4475,236.8299,14726,13726,0.9320928969170175
652,418.2423,248.2607,14314,13847,0.9673745982953752
651,154.0294,88.855,4,2,
650,438.0372,259.6917,12505,12188,0.9746501399440224
649,457.832,271.122,7717,7579,0.9821174031359337
648,477.6269,282.5526,1535,1481,0.9648208469055375
647,497.4219,293.9826,32,17,0.53125
646,193.614,111.7091,7,1,0.14285714285714285
645,233.2005,134.5644,12,1,0.08333333333333333
644,292.5818,168.8482,33,4,0.12121212121212122
643,332.1699,191.7046,97,36,0.3711340206185567
642,371.7587,214.5609,13663,12496,0.914586840371807
641,391.5529,225.9893,14721,13685,0.9296243461721351
640,490.5252,283.131,82,63,0.7682926829268293
767,478.0239,344.5066,7,1,0.14285714285714285
766,431.7949,310.9189,1735,1689,0.9734870317002882
765,451.6731,322.4204,930,879,0.9451612903225807
764,385.5659,277.3313,2931,2800,0.9553053565336063
763,471.5448,333.9159,34,18,0.5294117647058824
762,405.4419,288.833,2109,2015,0.9554291133238502
761,339.3373,243.7432,1656,1491,0.9003623188405797
760,425.3107,300.3283,1912,1847,0.9660041841004184
759,359.2101,255.2458,3515,3195,0.9089615931721194
758,293.1089,210.1559,27,6,0.2222222222222222
757,379.0752,266.7409,4133,3878,0.9383014759254779
756,445.1734,311.8177,1269,1202,0.9472025216706068
755,312.9774,221.659,36,6,0.16666666666666666
754,246.881,176.5683,26,0,0.0
753,398.9342,278.2293,3053,2902,0.9505404520144121
752,465.0312,323.302,57,46,0.8070175438596491
751,332.8381,233.1534,95,68,0.7157894736842105
750,266.7438,188.0722,29,5,0.1724137931034483
749,200.6533,142.9805,9,1,0.1111111111111111
748,484.8841,334.782,15,7,0.4666666666666667
747,418.7875,289.7122,2191,2085,0.9516202647193063
746,352.6922,244.6405,3280,2937,0.8954268292682926
745,286.5984,199.5664,30,10,0.3333333333333333
744,220.5083,154.4864,6,0,0.0
743,438.6365,301.1902,2327,2285,0.9819510098839708
742,154.4273,109.3933,4,1,
741,372.5406,256.1216,4873,4442,0.9115534578288529
740,306.4464,211.0518,34,8,0.23529411764705882
739,458.4807,312.6643,920,867,0.9423913043478261
738,240.3549,165.9796,21,1,0.047619047619047616
737,392.3838,267.5979,5064,4795,0.9468799368088467
736,326.2882,222.5308,39,10,0.2564102564102564
735,478.3213,324.1347,31,20,0.6451612903225806
734,174.2698,120.9017,6,1,0.16666666666666666
733,412.2231,279.0691,2884,2780,0.9639389736477115
732,260.1943,177.4633,21,6,0.2857142857142857
731,108.2044,75.8071,0,0,
730,346.1252,234.004,2639,2288,0.8669950738916257
729,432.0584,290.5371,2315,2243,0.9688984881209504
728,194.1044,132.3939,12,4,0.3333333333333333
727,280.0282,188.9392,31,4,0.12903225806451613
726,365.9583,245.4727,6374,5670,0.8895513021650455
725,451.8905,302.0012,2067,2008,0.9714562167392357
724,299.8576,200.4088,29,3,0.10344827586206896
723,385.7876,256.9371,7627,7036,0.922512127966435
722,471.7199,313.4622,61,41,0.6721311475409836
721,213.9324,143.8748,5,1,0.2
720,128.0242,87.3208,0,0,
719,491.5465,324.9212,10,2,0.2
718,405.6136,268.3982,5931,5710,0.9627381554543922
717,319.6827,211.8738,44,10,0.22727272727272727
716,233.7557,155.3466,8,2,0.25
715,425.4372,279.8563,3004,2883,0.9597203728362184
714,147.8398,98.8111,7,4,0.5714285714285714
713,339.505,223.334,167,125,0.7485029940119761
712,445.2584,291.3116,2527,2479,0.9810051444400475
711,253.5749,166.8115,22,4,0.18181818181818182
710,359.3243,234.7913,7594,6823,0.8984724782723202
709,465.0774,302.7647,918,880,0.9586056644880174
708,273.3913,178.2714,17,0,0.0
707,379.1413,246.2453,10099,9262,0.9171205069808892
706,484.8946,314.2159,25,17,0.68
705,167.6517,110.2871,2,1,
704,293.205,189.7268,36,5,0.1388888888888889
831,397.4839,318.3122,61,40,0.6557377049180327
830,147.3473,118.758,4,2,
829,371.2104,296.2709,294,273,0.9285714285714286
828,246.1312,196.5036,9,1,0.1111111111111111
827,121.0825,96.7166,0,0,
826,344.9356,274.2293,814,750,0.9213759213759214
825,443.7461,351.9483,15,8,0.5333333333333333
824,219.8564,174.463,8,1,0.125
823,318.6588,252.1869,38,28,0.7368421052631579
822,417.4688,329.905,38,30,0.7894736842105263
821,193.5786,152.4219,7,1,0.14285714285714285
820,292.3797,230.1444,12,1,0.08333333333333333
819,391.1896,307.8609,274,246,0.8978102189781022
818,364.9078,285.8163,1524,1414,0.9278215223097113
817,463.7216,363.5298,0,0,
816,266.0973,208.1007,10,1,0.1
815,167.2966,130.3805,8,2,0.25
814,437.4387,341.4835,39,30,0.7692307692307693
813,338.6237,263.7703,1722,1546,0.8977932636469221
812,239.8113,186.0563,15,3,0.2
811,411.1528,319.4364,229,196,0.8558951965065502
810,141.0074,108.3379,4,2,
809,312.3358,241.7235,34,14,0.4117647058823529
808,384.8645,297.3876,966,902,0.9337474120082816
807,213.5192,164.0109,7,2,0.2857142857142857
806,457.395,353.0496,12,9,0.75
805,286.0434,219.6755,17,3,0.17647058823529413
804,358.5721,275.3375,2353,2190,0.9307267318317042
803,431.1032,330.9984,172,153,0.8895348837209303
802,187.2194,141.963,15,6,0.4
801,259.7452,197.6252,12,2,0.16666666666666666
800,332.2753,253.2859,1259,1131,0.8983320095313742
799,404.8073,308.9457,912,852,0.9342105263157895
798,114.7057,86.2957,0,0,
797,305.9728,231.232,27,9,0.3333333333333333
796,378.5068,286.891,1976,1855,0.9387651821862348
795,451.0412,342.5494,43,37,0.8604651162790697
794,233.4391,175.573,16,7,0.4375
793,160.9069,119.9141,7,3,0.42857142857142855
792,97.5305,71.0754,0,0,
791,424.7378,320.4921,651,633,0.9723502304147466
790,352.2006,264.8338,2644,2443,0.9239788199697428
789,279.6622,209.1755,14,4,0.2857142857142857
788,470.969,354.0906,14,3,0.21428571428571427
787,398.4293,298.432,1511,1429,0.9457313037723362
786,207.1214,153.518,9,3,0.3333333333333333
785,325.8872,242.7739,77,62,0.8051948051948052
784,444.658,332.0282,542,509,0.9391143911439115
783,134.5739,97.8619,3,1,
782,253.3418,187.1156,8,1,0.125
781,372.114,276.3692,2822,2643,0.9365698086463501
780,299.565,220.7103,19,6,0.3157894736842105
779,418.341,309.9631,1532,1470,0.9595300261096605
778,180.7873,131.4582,7,2,0.2857142857142857
777,464.5685,343.5558,19,12,0.631578947368421
776,345.7904,254.3029,2722,2507,0.9210139603232917
775,227.0074,165.0512,7,1,0.14285714285714285
774,392.0166,287.8943,2134,2017,0.9451733833177132
773,273.2309,198.6421,20,3,0.15
772,438.2431,321.4852,1292,1229,0.9512383900928792
771,319.4562,232.2321,42,19,0.4523809523809524
770,365.6826,265.8215,3632,3360,0.9251101321585903
769,411.9098,299.4105,1795,1697,0.9454038997214484
768,458.1373,332.9993,43,36,0.8372093023255814
895,440.8571,390.9432,0,0,
894,408.4578,358.5694,1,1,
893,434.7239,380.6173,0,0,
892,382.192,336.5199,17,6,0.35294117647058826
891,355.9255,314.469,48,4,0.08333333333333333
890,329.659,292.4159,17,7,0.4117647058823529
889,297.256,260.044,22,11,0.5
888,323.5187,282.0929,10,9,0.9
887,349.7814,304.1407,21,8,0.38095238095238093
886,376.0448,326.1868,12,5,0.4166666666666667
885,402.3085,348.2318,20,7,0.35
884,428.5718,370.2762,0,0,
883,270.9936,237.9928,13,6,0.46153846153846156
882,244.732,215.9392,8,3,0.375
881,218.4712,193.8816,6,0,0.0
880,291.0919,249.7057,19,9,0.47368421052631576
879,317.3526,271.7499,26,20,0.7692307692307693
878,343.6137,293.7933,31,16,0.5161290322580645
877,369.8754,315.8358,18,8,0.4444444444444444
876,396.1375,337.8775,15,9,0.6
875,422.4,359.9191,1,1,
874,448.6628,381.9599,0,0,
873,264.832,227.6609,8,2,0.25
872,238.5729,205.6143,12,1,0.08333333333333333
871,212.3156,183.5654,7,2,0.2857142857142857
870,186.0607,161.5136,1,0,
869,159.8089,139.4574,6,1,0.16666666666666666
868,133.5623,117.3941,1,0,
867,107.3262,95.3177,0,0,
866,416.2069,349.5448,18,10,0.5555555555555556
865,442.4699,371.5842,0,0,
864,389.9444,327.5051,28,16,0.5714285714285714
863,363.6818,305.4656,18,11,0.6111111111111112
862,337.4197,283.4256,35,21,0.6
861,311.1582,261.3851,35,21,0.6
860,284.8972,239.3447,8,2,0.25
859,258.6369,217.3032,11,5,0.45454545454545453
858,232.3774,195.2616,4,0,
857,206.1191,173.2192,1,0,
856,179.8631,151.175,5,0,0.0
855,436.2555,361.1918,0,0,
854,409.991,339.1532,26,17,0.6538461538461539
853,153.6099,129.1292,5,0,0.0
852,383.7267,317.1142,27,13,0.48148148148148145
851,357.4623,295.0753,50,34,0.68
850,127.3615,107.0799,0,0,
849,331.1979,273.0361,224,199,0.8883928571428571
848,304.9334,250.997,27,14,0.5185185185185185
847,278.6691,228.958,22,11,0.5
846,456.2853,372.8208,0,0,
845,101.1221,85.0246,0,0,
844,430.0184,350.7817,20,14,0.7
843,252.4046,206.9185,17,3,0.17647058823529413
842,403.7506,328.7428,23,13,0.5652173913043478
841,377.4829,306.703,59,45,0.7627118644067796
840,226.1406,184.8789,12,3,0.25
839,351.2142,284.6636,408,371,0.9093137254901961
838,199.8759,162.839,6,0,0.0
837,324.945,262.6241,502,448,0.8924302788844621
836,173.6115,140.799,6,2,0.3333333333333333
835,450.0279,362.3938,0,0,
834,298.6752,240.584,26,9,0.34615384615384615
833,423.7565,340.3529,28,17,0.6071428571428571
832,272.404,218.5438,15,5,0.3333333333333333
