channel_id,pad_cx,pad_cy,n_tag,n_hit,eff
391,309.4155,103.8532,0,0,
390,277.1825,92.1395,0,0,
389,547.0273,186.0523,0,0,
388,514.8001,174.329,0,0,
387,482.5717,162.6066,4,1,
386,450.3415,150.885,9,1,0.1111111111111111
385,418.1098,139.1638,6,2,0.3333333333333333
384,559.0359,186.2003,0,0,
511,517.5066,230.142,0,0,
510,465.3043,206.9018,276,123,0.44565217391304346
509,413.1015,183.6627,856,501,0.5852803738317757
508,497.5873,218.6703,1,1,
507,360.8991,160.4241,8,4,0.5
506,445.3834,195.432,497,255,0.5130784708249497
505,529.8633,230.433,0,0,
504,308.6966,137.1869,2,0,
503,393.1792,172.1946,491,188,0.38289205702647655
502,477.6574,207.1948,223,109,0.48878923766816146
501,256.494,113.9519,3,0,
500,340.9745,148.9585,5,1,0.2
499,425.4505,183.9581,614,343,0.5586319218241043
498,509.9245,218.9535,0,0,
497,288.7689,125.7253,2,0,
496,373.2427,160.7225,10,2,0.2
495,457.7147,195.7159,309,163,0.5275080906148867
494,542.1859,230.708,0,0,
493,204.2918,90.7201,0,0,
492,321.033,137.4891,2,1,
491,405.5031,172.48,498,255,0.5120481927710844
490,489.9731,207.47,230,112,0.48695652173913045
489,236.5619,102.496,0,0,
488,152.0896,67.4964,0,0,
487,522.2268,219.2207,0,0,
486,437.7578,184.2333,439,225,0.5125284738041003
485,353.2891,149.2459,14,2,0.14285714285714285
484,268.8204,114.2595,4,0,
483,184.3524,79.2749,0,0,
482,470.0076,195.9825,201,102,0.5074626865671642
481,385.5391,160.998,131,64,0.48854961832061067
480,110.37,48.8092,0,0,
479,502.2533,207.729,0,0,
478,301.0708,126.0152,5,0,0.0
477,417.7845,172.7454,454,263,0.579295154185022
476,534.4961,219.4728,0,0,
475,216.603,91.037,0,0,
474,333.3152,137.765,3,0,
473,450.026,184.4902,306,133,0.434640522875817
472,248.8458,102.7896,0,0,
471,365.5552,149.5104,5,0,0.0
470,482.2646,196.2323,126,55,0.4365079365079365
469,132.1373,56.0728,0,0,
468,514.5007,207.9728,0,0,
467,397.7919,161.253,227,92,0.4052863436123348
466,281.0835,114.5361,11,0,0.0
465,546.7347,219.7111,0,0,
464,430.0258,172.9925,457,233,0.5098468271334792
463,164.3761,67.8288,0,0,
462,313.3171,126.278,5,0,0.0
461,462.2575,184.7307,206,103,0.5
460,345.5482,138.0173,8,2,0.25
459,494.4877,196.4671,2,0,
458,196.6092,79.5745,0,0,
457,526.7163,208.2026,0,0,
456,377.7769,149.7542,3,1,
455,228.8381,91.3143,0,0,
454,410.0043,161.4895,343,172,0.5014577259475219
453,261.0647,103.051,0,0,
452,442.2302,173.2231,314,204,0.6496815286624203
451,293.2894,114.7849,1,0,
450,474.4551,184.9561,92,50,0.5434782608695652
449,325.513,126.5175,1,0,
448,506.6791,196.688,0,0,
575,310.9691,158.9452,0,0,
574,402.8835,205.1091,1458,921,0.6316872427983539
573,494.7985,251.2725,4,4,
572,291.1408,147.5139,2,0,
571,383.0551,193.6743,1295,621,0.47953667953667956
570,474.9701,239.835,874,516,0.5903890160183066
569,199.2298,101.3555,0,0,
568,271.3081,136.0823,14,0,0.0
567,363.2228,182.2385,35,13,0.37142857142857144
566,455.1383,228.397,1166,518,0.444253859348199
565,179.3944,89.9328,0,0,
564,435.3034,216.9582,1842,1201,0.6520086862106406
563,527.2203,263.1166,0,0,
562,343.3865,170.8021,8,5,0.625
561,251.4687,124.6507,8,1,0.125
560,507.3833,251.6753,0,0,
559,415.4646,205.5186,1755,1257,0.7162393162393162
558,159.5497,78.5123,0,0,
557,323.5446,159.3648,35,0,0.0
556,487.5426,240.2333,410,154,0.375609756097561
555,231.6214,113.2187,5,0,0.0
554,395.621,194.0778,1230,625,0.508130081300813
553,303.6962,147.927,1,0,
552,467.6979,228.7903,701,406,0.579172610556348
551,139.6894,67.0966,0,0,
550,375.772,182.6364,649,279,0.42989214175654855
549,211.7641,101.7869,0,0,
548,447.8485,217.3458,1187,119,0.10025273799494525
547,519.9252,252.0558,0,0,
546,283.8403,136.488,2,1,
545,355.917,171.1932,8,3,0.375
544,427.994,205.9001,1688,1121,0.6640995260663507
543,500.0709,240.6084,0,0,
542,191.8934,90.3556,0,0,
541,263.9748,125.0482,4,1,
540,408.1335,194.453,1317,822,0.6241457858769932
539,480.2117,229.1595,420,226,0.5380952380952381
538,336.0544,159.7486,2,0,
537,119.8071,55.688,0,0,
536,388.2657,183.0042,961,381,0.3964620187304891
535,460.3467,217.7091,625,193,0.3088
534,532.4268,252.4152,0,0,
533,316.1831,148.3025,3,2,
532,244.0974,113.6066,1,0,
531,172.0044,78.9249,0,0,
530,512.5581,240.9619,0,0,
529,440.4752,206.2563,1293,690,0.5336426914153132
528,368.39,171.5535,19,8,0.42105263157894735
527,296.301,136.8547,7,1,0.14285714285714285
526,492.683,229.5066,322,137,0.4254658385093168
525,224.2045,102.1643,0,0,
524,420.5957,194.8022,1303,810,0.6216423637759018
523,348.5044,160.1005,7,2,0.2857142857142857
522,276.4057,125.4044,4,0,
521,472.8009,218.0495,278,160,0.5755395683453237
520,400.7076,183.3456,957,541,0.5653082549634274
519,328.6075,148.6451,2,0,
518,525.0057,241.2954,0,0,
517,452.9108,206.5899,696,194,0.27873563218390807
516,380.8094,171.8864,318,141,0.44339622641509435
515,433.0117,195.1277,904,527,0.5829646017699115
514,505.1138,229.8337,0,0,
513,485.2135,218.3691,304,157,0.5164473684210527
512,537.4159,241.6109,0,0,
639,510.3199,294.5593,0,0,
638,470.731,271.7025,1343,870,0.6478034251675354
637,450.9364,260.2742,1823,1273,0.6982995063082831
636,431.1417,248.8462,2204,1548,0.7023593466424682
635,411.3474,237.4175,813,336,0.4132841328413284
634,503.3701,283.6772,0,0,
633,351.9643,203.1326,57,21,0.3684210526315789
632,483.5741,272.2493,428,208,0.48598130841121495
631,312.3758,180.2762,2,0,
630,463.7775,260.8215,2073,1461,0.7047756874095513
629,443.9808,249.3942,1844,1307,0.7087852494577006
628,272.7878,157.4203,5,0,0.0
627,424.1838,237.9667,2194,1463,0.6668185961713765
626,252.9942,145.992,3,0,
625,404.3868,226.5392,1786,1080,0.6047032474804032
624,384.5895,215.1119,1745,102,0.05845272206303725
623,213.4071,123.1366,1,0,
622,364.7919,203.6852,637,31,0.04866562009419152
621,516.1648,284.1931,0,0,
620,344.9941,192.2579,15,7,0.4666666666666667
619,496.3645,272.7647,2,0,
618,325.1958,180.8313,8,1,0.125
617,476.5642,261.3363,1462,864,0.5909712722298222
616,173.8214,100.2819,0,0,
615,456.7627,249.9082,1753,1147,0.6543069024529378
614,305.3971,169.4047,10,1,0.1
613,436.9609,238.4796,1880,1038,0.5521276595744681
612,285.5979,157.9788,3,1,
611,417.1586,227.0515,2373,1515,0.638432364096081
610,265.7979,146.5533,1,0,
609,397.3555,215.6236,1599,885,0.5534709193245778
608,245.9971,135.1281,1,0,
607,377.5512,204.1957,1186,419,0.35328836424957843
606,226.1952,123.7039,0,0,
605,509.1055,273.251,0,0,
604,357.7461,192.7676,22,6,0.2727272727272727
603,489.2988,261.821,394,176,0.4467005076142132
602,337.94,181.34,11,3,0.2727272727272727
601,469.4907,250.391,1656,837,0.5054347826086957
600,206.3922,112.2805,3,0,
599,449.6822,238.9607,1557,939,0.603082851637765
598,318.1322,169.9123,4,2,
597,186.5871,100.8585,0,0,
596,429.8721,227.5304,2112,1311,0.6207386363636364
595,298.3225,158.485,1,0,
594,166.7797,89.4384,0,0,
593,410.0603,216.0998,1968,1145,0.5818089430894309
592,521.7991,273.7103,0,0,
591,278.5107,147.0578,3,1,
590,390.247,204.669,1573,774,0.49205340114431023
589,501.9848,262.2779,0,0,
588,370.4316,193.2386,971,411,0.4232749742533471
587,482.1687,250.8449,949,443,0.46680716543730244
586,258.6967,135.6311,5,0,0.0
585,146.9687,78.0211,0,0,
584,462.351,239.4116,1457,974,0.668496911461908
583,350.6137,181.8076,10,2,0.2
582,238.8788,124.2051,0,0,
581,442.5308,227.9782,1816,261,0.14372246696035243
580,127.1522,66.6083,0,0,
579,330.7931,170.3765,11,0,0.0
578,422.7087,216.5437,2201,1462,0.6642435256701499
577,219.057,112.7797,2,0,
576,514.6246,262.7091,0,0,
703,398.9561,257.6972,1636,1018,0.6222493887530562
702,187.4608,121.753,2,1,
701,313.0162,201.1795,5,1,0.2
700,418.7692,269.1467,1282,1075,0.8385335413416537
699,207.2679,133.2115,1,0,
698,438.5809,280.594,553,429,0.7757685352622061
697,332.8259,212.6284,11,2,0.18181818181818182
696,227.073,144.6646,6,0,0.0
695,458.3912,292.0399,482,378,0.7842323651452282
694,352.6339,224.0761,530,183,0.3452830188679245
693,246.8768,156.1138,5,0,0.0
692,478.2004,303.4844,7,3,0.42857142857142855
691,372.4408,235.5208,848,322,0.37971698113207547
690,498.0082,314.9279,0,0,
689,121.3291,76.7049,0,0,
688,392.2463,246.9646,1808,749,0.41426991150442477
687,266.6793,167.5601,18,1,0.05555555555555555
686,141.1204,88.1594,0,0,
685,412.0511,258.4066,1918,1360,0.7090719499478624
684,286.4811,179.004,16,0,0.0
683,431.8549,269.8476,1022,802,0.7847358121330724
682,160.9131,99.6075,0,0,
681,306.2821,190.4455,6,1,0.16666666666666666
680,451.6582,281.287,724,532,0.7348066298342542
679,471.4606,292.7258,196,121,0.6173469387755102
678,326.0822,201.8859,8,2,0.25
677,491.2624,304.1637,11,4,0.36363636363636365
676,180.7064,111.0511,2,0,
675,345.8821,213.3244,15,2,0.13333333333333333
674,200.5005,122.4917,1,0,
673,365.6814,224.762,975,409,0.4194871794871795
672,220.2949,133.9297,1,0,
671,385.4802,236.1986,1314,582,0.4429223744292237
670,405.2788,247.6348,1975,1102,0.5579746835443038
669,240.0895,145.3662,6,1,0.16666666666666666
668,425.0767,259.07,2182,1586,0.7268560953253895
667,259.884,156.8017,6,2,0.3333333333333333
666,444.8746,270.5046,1306,1041,0.7970903522205207
665,279.6786,168.2358,3,0,
664,464.6725,281.9385,751,540,0.7190412782956058
663,484.4697,293.3725,12,8,0.6666666666666666
662,299.4733,179.6695,5,0,0.0
661,504.2669,304.8057,0,0,
660,104.5448,60.2851,0,0,
659,319.2679,191.1022,6,2,0.3333333333333333
658,114.4485,66.0033,0,0,
657,339.0627,202.5348,13,7,0.5384615384615384
656,358.8578,213.9666,762,247,0.3241469816272966
655,134.2382,77.4287,0,0,
654,378.6528,225.3981,1111,480,0.43204320432043203
653,398.4475,236.8299,1917,1092,0.5696400625978091
652,418.2423,248.2607,2515,1755,0.6978131212723658
651,154.0294,88.855,0,0,
650,438.0372,259.6917,1877,1399,0.745338305807139
649,457.832,271.122,1478,997,0.6745602165087957
648,477.6269,282.5526,332,232,0.6987951807228916
647,497.4219,293.9826,0,0,
646,193.614,111.7091,2,0,
645,233.2005,134.5644,4,0,
644,292.5818,168.8482,3,0,
643,332.1699,191.7046,10,3,0.3
642,371.7587,214.5609,1005,448,0.445771144278607
641,391.5529,225.9893,1801,928,0.5152692948362021
640,490.5252,283.131,11,7,0.6363636363636364
767,478.0239,344.5066,0,0,
766,431.7949,310.9189,332,245,0.7379518072289156
765,451.6731,322.4204,150,99,0.66
764,385.5659,277.3313,487,286,0.5872689938398358
763,471.5448,333.9159,0,0,
762,405.4419,288.833,323,274,0.848297213622291
761,339.3373,243.7432,179,63,0.35195530726256985
760,425.3107,300.3283,254,176,0.6929133858267716
759,359.2101,255.2458,381,139,0.3648293963254593
758,293.1089,210.1559,1,0,
757,379.0752,266.7409,623,350,0.5617977528089888
756,445.1734,311.8177,286,45,0.15734265734265734
755,312.9774,221.659,5,1,0.2
754,246.881,176.5683,5,0,0.0
753,398.9342,278.2293,454,327,0.7202643171806168
752,465.0312,323.302,9,6,0.6666666666666666
751,332.8381,233.1534,10,1,0.1
750,266.7438,188.0722,3,1,
749,200.6533,142.9805,3,0,
748,484.8841,334.782,0,0,
747,418.7875,289.7122,308,245,0.7954545454545454
746,352.6922,244.6405,281,102,0.36298932384341637
745,286.5984,199.5664,4,0,
744,220.5083,154.4864,2,0,
743,438.6365,301.1902,363,251,0.6914600550964187
742,154.4273,109.3933,0,0,
741,372.5406,256.1216,516,193,0.374031007751938
740,306.4464,211.0518,2,0,
739,458.4807,312.6643,148,80,0.5405405405405406
738,240.3549,165.9796,0,0,
737,392.3838,267.5979,760,494,0.65
736,326.2882,222.5308,3,1,
735,478.3213,324.1347,4,2,
734,174.2698,120.9017,1,1,
733,412.2231,279.0691,463,349,0.7537796976241901
732,260.1943,177.4633,3,0,
731,108.2044,75.8071,0,0,
730,346.1252,234.004,178,30,0.16853932584269662
729,432.0584,290.5371,287,229,0.7979094076655052
728,194.1044,132.3939,3,1,
727,280.0282,188.9392,2,1,
726,365.9583,245.4727,632,266,0.4208860759493671
725,451.8905,302.0012,409,258,0.6308068459657702
724,299.8576,200.4088,4,0,
723,385.7876,256.9371,899,468,0.5205784204671857
722,471.7199,313.4622,9,5,0.5555555555555556
721,213.9324,143.8748,1,0,
720,128.0242,87.3208,0,0,
719,491.5465,324.9212,5,0,0.0
718,405.6136,268.3982,1013,678,0.6692991115498519
717,319.6827,211.8738,4,1,
716,233.7557,155.3466,3,0,
715,425.4372,279.8563,414,339,0.8188405797101449
714,147.8398,98.8111,0,0,
713,339.505,223.334,17,3,0.17647058823529413
712,445.2584,291.3116,519,406,0.7822736030828517
711,253.5749,166.8115,6,2,0.3333333333333333
710,359.3243,234.7913,593,179,0.30185497470489037
709,465.0774,302.7647,179,99,0.553072625698324
708,273.3913,178.2714,2,1,
707,379.1413,246.2453,1138,464,0.4077328646748682
706,484.8946,314.2159,2,2,
705,167.6517,110.2871,0,0,
704,293.205,189.7268,1,0,
831,397.4839,318.3122,5,2,0.4
830,147.3473,118.758,0,0,
829,371.2104,296.2709,63,31,0.49206349206349204
828,246.1312,196.5036,4,2,
827,121.0825,96.7166,0,0,
826,344.9356,274.2293,102,40,0.39215686274509803
825,443.7461,351.9483,0,0,
824,219.8564,174.463,1,0,
823,318.6588,252.1869,7,1,0.14285714285714285
822,417.4688,329.905,0,0,
821,193.5786,152.4219,3,1,
820,292.3797,230.1444,20,3,0.15
819,391.1896,307.8609,38,20,0.5263157894736842
818,364.9078,285.8163,185,104,0.5621621621621622
817,463.7216,363.5298,0,0,
816,266.0973,208.1007,4,1,
815,167.2966,130.3805,1,1,
814,437.4387,341.4835,0,0,
813,338.6237,263.7703,211,113,0.5355450236966824
812,239.8113,186.0563,1,0,
811,411.1528,319.4364,17,12,0.7058823529411765
810,141.0074,108.3379,0,0,
809,312.3358,241.7235,3,0,
808,384.8645,297.3876,146,97,0.6643835616438356
807,213.5192,164.0109,3,1,
806,457.395,353.0496,0,0,
805,286.0434,219.6755,4,2,
804,358.5721,275.3375,262,132,0.5038167938931297
803,431.1032,330.9984,0,0,
802,187.2194,141.963,5,0,0.0
801,259.7452,197.6252,0,0,
800,332.2753,253.2859,137,42,0.30656934306569344
799,404.8073,308.9457,85,53,0.6235294117647059
798,114.7057,86.2957,0,0,
797,305.9728,231.232,3,0,
796,378.5068,286.891,279,168,0.6021505376344086
795,451.0412,342.5494,0,0,
794,233.4391,175.573,2,0,
793,160.9069,119.9141,0,0,
792,97.5305,71.0754,0,0,
791,424.7378,320.4921,127,88,0.6929133858267716
790,352.2006,264.8338,263,120,0.45627376425855515
789,279.6622,209.1755,5,2,0.4
788,470.969,354.0906,0,0,
787,398.4293,298.432,207,143,0.6908212560386473
786,207.1214,153.518,2,0,
785,325.8872,242.7739,4,1,
784,444.658,332.0282,0,0,
783,134.5739,97.8619,0,0,
782,253.3418,187.1156,2,2,
781,372.114,276.3692,341,186,0.5454545454545454
780,299.565,220.7103,2,0,
779,418.341,309.9631,201,150,0.746268656716418
778,180.7873,131.4582,0,0,
777,464.5685,343.5558,0,0,
776,345.7904,254.3029,322,142,0.4409937888198758
775,227.0074,165.0512,3,0,
774,392.0166,287.8943,348,245,0.7040229885057471
773,273.2309,198.6421,5,2,0.4
772,438.2431,321.4852,233,166,0.7124463519313304
771,319.4562,232.2321,2,0,
770,365.6826,265.8215,450,240,0.5333333333333333
769,411.9098,299.4105,221,172,0.7782805429864253
768,458.1373,332.9993,0,0,
895,440.8571,390.9432,0,0,
894,408.4578,358.5694,0,0,
893,434.7239,380.6173,0,0,
892,382.192,336.5199,0,0,
891,355.9255,314.469,0,0,
890,329.659,292.4159,3,1,
889,297.256,260.044,9,0,0.0
888,323.5187,282.0929,5,1,0.2
887,349.7814,304.1407,4,1,
886,376.0448,326.1868,0,0,
885,402.3085,348.2318,0,0,
884,428.5718,370.2762,0,0,
883,270.9936,237.9928,5,0,0.0
882,244.732,215.9392,7,0,0.0
881,218.4712,193.8816,3,0,
880,291.0919,249.7057,8,4,0.5
879,317.3526,271.7499,8,1,0.125
878,343.6137,293.7933,3,0,
877,369.8754,315.8358,1,1,
876,396.1375,337.8775,0,0,
875,422.4,359.9191,0,0,
874,448.6628,381.9599,0,0,
873,264.832,227.6609,1,0,
872,238.5729,205.6143,0,0,
871,212.3156,183.5654,1,0,
870,186.0607,161.5136,3,0,
869,159.8089,139.4574,0,0,
868,133.5623,117.3941,0,0,
867,107.3262,95.3177,0,0,
866,416.2069,349.5448,0,0,
865,442.4699,371.5842,0,0,
864,389.9444,327.5051,0,0,
863,363.6818,305.4656,2,0,
862,337.4197,283.4256,5,2,0.4
861,311.1582,261.3851,3,1,
860,284.8972,239.3447,2,0,
859,258.6369,217.3032,0,0,
858,232.3774,195.2616,3,0,
857,206.1191,173.2192,5,0,0.0
856,179.8631,151.175,0,0,
855,436.2555,361.1918,0,0,
854,409.991,339.1532,0,0,
853,153.6099,129.1292,0,0,
852,383.7267,317.1142,3,0,
851,357.4623,295.0753,3,2,
850,127.3615,107.0799,0,0,
849,331.1979,273.0361,41,20,0.4878048780487805
848,304.9334,250.997,5,1,0.2
847,278.6691,228.958,3,0,
846,456.2853,372.8208,0,0,
845,101.1221,85.0246,0,0,
844,430.0184,350.7817,0,0,
843,252.4046,206.9185,1,0,
842,403.7506,328.7428,0,0,
841,377.4829,306.703,6,3,0.5
840,226.1406,184.8789,4,0,
839,351.2142,284.6636,35,11,0.3142857142857143
838,199.8759,162.839,3,0,
837,324.945,262.6241,47,19,0.40425531914893614
836,173.6115,140.799,1,0,
835,450.0279,362.3938,0,0,
834,298.6752,240.584,2,0,
833,423.7565,340.3529,0,0,
832,272.404,218.5438,1,0,
