channel_id,pad_cx,pad_cy,n_tag,n_hit,eff
400,168.4884,56.8501,0,0,
399,136.2509,45.167,0,0,
398,534.9965,185.8953,0,0,
397,502.7736,174.1724,30,12,0.4
396,470.5501,162.4503,29,16,0.5517241379310345
395,438.326,150.7284,52,36,0.6923076923076923
394,406.1005,139.0076,412,373,0.9053398058252428
393,373.874,127.288,42,9,0.21428571428571427
392,341.646,115.5698,18,4,0.2222222222222222
391,309.4155,103.8532,13,5,0.38461538461538464
390,277.1825,92.1395,12,3,0.25
389,547.0273,186.0523,0,0,
388,514.8001,174.329,19,7,0.3684210526315789
387,482.5717,162.6066,19,7,0.3684210526315789
386,450.3415,150.885,26,7,0.2692307692307692
385,418.1098,139.1638,55,40,0.7272727272727273
384,559.0359,186.2003,0,0,
511,517.5066,230.142,101,88,0.8712871287128713
510,465.3043,206.9018,3213,3100,0.9648303765950825
509,413.1015,183.6627,9309,9087,0.9761521108604576
508,497.5873,218.6703,2486,2352,0.9460981496379727
507,360.8991,160.4241,57,27,0.47368421052631576
506,445.3834,195.432,4887,4731,0.9680785758133824
505,529.8633,230.433,10,8,0.8
504,308.6966,137.1869,29,11,0.3793103448275862
503,393.1792,172.1946,6885,6563,0.9532316630355846
502,477.6574,207.1948,2623,2492,0.9500571864277545
501,256.494,113.9519,24,7,0.2916666666666667
500,340.9745,148.9585,44,13,0.29545454545454547
499,425.4505,183.9581,6341,6192,0.9765021290017347
498,509.9245,218.9535,1417,1329,0.9378969654199012
497,288.7689,125.7253,27,8,0.2962962962962963
496,373.2427,160.7225,85,56,0.6588235294117647
495,457.7147,195.7159,3023,2912,0.9632815084353291
494,542.1859,230.708,0,0,
493,204.2918,90.7201,6,2,0.3333333333333333
492,321.033,137.4891,32,7,0.21875
491,405.5031,172.48,5602,5410,0.9657265262406284
490,489.9731,207.47,2315,2223,0.9602591792656587
489,236.5619,102.496,16,4,0.25
488,152.0896,67.4964,0,0,
487,522.2268,219.2207,102,83,0.8137254901960784
486,437.7578,184.2333,4406,4291,0.9738992283250113
485,353.2891,149.2459,50,24,0.48
484,268.8204,114.2595,13,6,0.46153846153846156
483,184.3524,79.2749,9,2,0.2222222222222222
482,470.0076,195.9825,2387,2289,0.9589442815249267
481,385.5391,160.998,1958,1868,0.9540347293156282
480,110.37,48.8092,0,0,
479,502.2533,207.729,1729,1651,0.9548872180451128
478,301.0708,126.0152,18,8,0.4444444444444444
477,417.7845,172.7454,5088,4945,0.9718946540880503
476,534.4961,219.4728,0,0,
475,216.603,91.037,10,5,0.5
474,333.3152,137.765,32,14,0.4375
473,450.026,184.4902,2960,2865,0.9679054054054054
472,248.8458,102.7896,12,5,0.4166666666666667
471,365.5552,149.5104,42,21,0.5
470,482.2646,196.2323,1862,1789,0.9607948442534908
469,132.1373,56.0728,0,0,
468,514.5007,207.9728,680,627,0.9220588235294118
467,397.7919,161.253,3570,3433,0.961624649859944
466,281.0835,114.5361,15,6,0.4
465,546.7347,219.7111,0,0,
464,430.0258,172.9925,4169,4076,0.9776924922043656
463,164.3761,67.8288,0,0,
462,313.3171,126.278,22,12,0.5454545454545454
461,462.2575,184.7307,2137,2042,0.9555451567618156
460,345.5482,138.0173,36,19,0.5277777777777778
459,494.4877,196.4671,1025,967,0.9434146341463414
458,196.6092,79.5745,6,2,0.3333333333333333
457,526.7163,208.2026,24,18,0.75
456,377.7769,149.7542,54,42,0.7777777777777778
455,228.8381,91.3143,11,1,0.09090909090909091
454,410.0043,161.4895,3954,3851,0.9739504299443601
453,261.0647,103.051,12,2,0.16666666666666666
452,442.2302,173.2231,3092,3007,0.972509702457956
451,293.2894,114.7849,18,5,0.2777777777777778
450,474.4551,184.9561,1104,1051,0.9519927536231884
449,325.513,126.5175,21,8,0.38095238095238093
448,506.6791,196.688,252,232,0.9206349206349206
575,310.9691,158.9452,47,10,0.2127659574468085
574,402.8835,205.1091,20468,19945,0.9744479187023647
573,494.7985,251.2725,2300,2203,0.9578260869565217
572,291.1408,147.5139,43,7,0.16279069767441862
571,383.0551,193.6743,19093,18346,0.9608757136123186
570,474.9701,239.835,8789,8489,0.9658664239390147
569,199.2298,101.3555,11,2,0.18181818181818182
568,271.3081,136.0823,26,1,0.038461538461538464
567,363.2228,182.2385,341,243,0.7126099706744868
566,455.1383,228.397,15017,14446,0.9619764267163881
565,179.3944,89.9328,3,1,
564,435.3034,216.9582,18202,17755,0.9754422590924074
563,527.2203,263.1166,6,6,1.0
562,343.3865,170.8021,82,28,0.34146341463414637
561,251.4687,124.6507,19,4,0.21052631578947367
560,507.3833,251.6753,106,87,0.8207547169811321
559,415.4646,205.5186,18664,18317,0.981408058294042
558,159.5497,78.5123,4,1,
557,323.5446,159.3648,56,13,0.23214285714285715
556,487.5426,240.2333,4614,4333,0.9390983961855224
555,231.6214,113.2187,14,6,0.42857142857142855
554,395.621,194.0778,18455,17786,0.9637496613383907
553,303.6962,147.927,38,15,0.39473684210526316
552,467.6979,228.7903,7511,7209,0.9597923046198908
551,139.6894,67.0966,0,0,
550,375.772,182.6364,11819,11085,0.937896607157966
549,211.7641,101.7869,10,1,0.1
548,447.8485,217.3458,13599,12019,0.8838149863960585
547,519.9252,252.0558,43,23,0.5348837209302325
546,283.8403,136.488,21,6,0.2857142857142857
545,355.917,171.1932,79,37,0.46835443037974683
544,427.994,205.9001,16175,15856,0.9802782071097372
543,500.0709,240.6084,1770,1647,0.9305084745762712
542,191.8934,90.3556,10,3,0.3
541,263.9748,125.0482,18,7,0.3888888888888889
540,408.1335,194.453,15668,15234,0.9723002297676794
539,480.2117,229.1595,4188,3984,0.9512893982808023
538,336.0544,159.7486,55,20,0.36363636363636365
537,119.8071,55.688,0,0,
536,388.2657,183.0042,14047,13344,0.9499537267744003
535,460.3467,217.7091,7035,6760,0.9609097370291401
534,532.4268,252.4152,3,2,
533,316.1831,148.3025,33,11,0.3333333333333333
532,244.0974,113.6066,19,7,0.3684210526315789
531,172.0044,78.9249,7,1,0.14285714285714285
530,512.5581,240.9619,114,84,0.7368421052631579
529,440.4752,206.2563,11702,11387,0.973081524525722
528,368.39,171.5535,185,124,0.6702702702702703
527,296.301,136.8547,17,5,0.29411764705882354
526,492.683,229.5066,3234,3061,0.9465058750773037
525,224.2045,102.1643,12,2,0.16666666666666666
524,420.5957,194.8022,13140,12845,0.9775494672754946
523,348.5044,160.1005,51,22,0.43137254901960786
522,276.4057,125.4044,33,7,0.21212121212121213
521,472.8009,218.0495,3514,3365,0.9575981787137166
520,400.7076,183.3456,12224,11851,0.9694862565445026
519,328.6075,148.6451,27,12,0.4444444444444444
518,525.0057,241.2954,46,24,0.5217391304347826
517,452.9108,206.5899,6052,5826,0.9626569729015202
516,380.8094,171.8864,5821,5479,0.9412472083834392
515,433.0117,195.1277,8851,8651,0.9774036831996384
514,505.1138,229.8337,1627,1527,0.9385371850030731
513,485.2135,218.3691,3004,2869,0.9550599201065246
512,537.4159,241.6109,0,0,
639,510.3199,294.5593,40,15,0.375
638,470.731,271.7025,11515,11213,0.9737733391228832
637,450.9364,260.2742,19298,18936,0.9812415794382837
636,431.1417,248.8462,22451,21973,0.9787091889002717
635,411.3474,237.4175,18257,14010,0.7673768965328367
634,503.3701,283.6772,48,31,0.6458333333333334
633,351.9643,203.1326,599,421,0.7028380634390651
632,483.5741,272.2493,3491,3368,0.9647665425379547
631,312.3758,180.2762,44,5,0.11363636363636363
630,463.7775,260.8215,18489,18022,0.9747417383308995
629,443.9808,249.3942,22015,21571,0.9798319327731092
628,272.7878,157.4203,44,1,0.022727272727272728
627,424.1838,237.9667,24370,23844,0.9784160853508412
626,252.9942,145.992,27,1,0.037037037037037035
625,404.3868,226.5392,24250,23376,0.963958762886598
624,384.5895,215.1119,23750,3124,0.13153684210526315
623,213.4071,123.1366,9,2,0.2222222222222222
622,364.7919,203.6852,17532,2406,0.13723477070499657
621,516.1648,284.1931,54,15,0.2777777777777778
620,344.9941,192.2579,166,23,0.13855421686746988
619,496.3645,272.7647,99,74,0.7474747474747475
618,325.1958,180.8313,109,8,0.07339449541284404
617,476.5642,261.3363,13684,13223,0.9663110201695411
616,173.8214,100.2819,6,3,0.5
615,456.7627,249.9082,19715,19248,0.9763124524473751
614,305.3971,169.4047,59,4,0.06779661016949153
613,436.9609,238.4796,22974,22378,0.9740576303647601
612,285.5979,157.9788,36,3,0.08333333333333333
611,417.1586,227.0515,23915,23235,0.9715659627848631
610,265.7979,146.5533,30,1,0.03333333333333333
609,397.3555,215.6236,23501,22722,0.9668524743627931
608,245.9971,135.1281,23,2,0.08695652173913043
607,377.5512,204.1957,21405,19955,0.9322588180331698
606,226.1952,123.7039,16,5,0.3125
605,509.1055,273.251,67,35,0.5223880597014925
604,357.7461,192.7676,521,350,0.6717850287907869
603,489.2988,261.821,3256,3100,0.952088452088452
602,337.94,181.34,119,45,0.37815126050420167
601,469.4907,250.391,16693,16170,0.9686695021865452
600,206.3922,112.2805,6,1,0.16666666666666666
599,449.6822,238.9607,20046,19539,0.9747081712062257
598,318.1322,169.9123,69,20,0.2898550724637681
597,186.5871,100.8585,9,0,0.0
596,429.8721,227.5304,22941,22426,0.977551109367508
595,298.3225,158.485,52,15,0.28846153846153844
594,166.7797,89.4384,6,2,0.3333333333333333
593,410.0603,216.0998,22589,22005,0.9741467085749701
592,521.7991,273.7103,40,8,0.2
591,278.5107,147.0578,41,8,0.1951219512195122
590,390.247,204.669,21459,20073,0.9354117153641829
589,501.9848,262.2779,119,87,0.7310924369747899
588,370.4316,193.2386,16235,14966,0.9218355404989221
587,482.1687,250.8449,8892,8544,0.9608636977058029
586,258.6967,135.6311,21,4,0.19047619047619047
585,146.9687,78.0211,6,1,0.16666666666666666
584,462.351,239.4116,15789,15356,0.9725758439419849
583,350.6137,181.8076,121,51,0.4214876033057851
582,238.8788,124.2051,11,4,0.36363636363636365
581,442.5308,227.9782,18821,16772,0.8911322458955422
580,127.1522,66.6083,0,0,
579,330.7931,170.3765,98,29,0.29591836734693877
578,422.7087,216.5437,21158,20685,0.9776443898289063
577,219.057,112.7797,16,4,0.25
576,514.6246,262.7091,54,36,0.6666666666666666
703,398.9561,257.6972,16650,16143,0.9695495495495495
702,187.4608,121.753,8,1,0.125
701,313.0162,201.1795,64,23,0.359375
700,418.7692,269.1467,11659,11458,0.9827600994939532
699,207.2679,133.2115,5,2,0.4
698,438.5809,280.594,5131,5042,0.982654453322939
697,332.8259,212.6284,87,43,0.4942528735632184
696,227.073,144.6646,10,1,0.1
695,458.3912,292.0399,4259,4172,0.9795726696407607
694,352.6339,224.0761,11461,10488,0.9151033941191868
693,246.8768,156.1138,22,5,0.22727272727272727
692,478.2004,303.4844,106,83,0.7830188679245284
691,372.4408,235.5208,17991,16737,0.9302984825746207
690,498.0082,314.9279,31,10,0.3225806451612903
689,121.3291,76.7049,0,0,
688,392.2463,246.9646,20266,19513,0.9628441725056746
687,266.6793,167.5601,38,1,0.02631578947368421
686,141.1204,88.1594,10,0,0.0
685,412.0511,258.4066,19008,18609,0.9790088383838383
684,286.4811,179.004,42,7,0.16666666666666666
683,431.8549,269.8476,12014,11836,0.9851839520559348
682,160.9131,99.6075,7,0,0.0
681,306.2821,190.4455,67,12,0.1791044776119403
680,451.6582,281.287,5471,5367,0.9809906781210016
679,471.4606,292.7258,1754,1691,0.9640820980615735
678,326.0822,201.8859,78,27,0.34615384615384615
677,491.2624,304.1637,37,21,0.5675675675675675
676,180.7064,111.0511,9,3,0.3333333333333333
675,345.8821,213.3244,462,353,0.7640692640692641
674,200.5005,122.4917,6,2,0.3333333333333333
673,365.6814,224.762,19238,17988,0.935024430814014
672,220.2949,133.9297,17,4,0.23529411764705882
671,385.4802,236.1986,22212,21101,0.9499819917161895
670,405.2788,247.6348,21522,20824,0.9675680698819812
669,240.0895,145.3662,17,5,0.29411764705882354
668,425.0767,259.07,19880,19507,0.9812374245472837
667,259.884,156.8017,43,4,0.09302325581395349
666,444.8746,270.5046,12418,12207,0.9830085359961347
665,279.6786,168.2358,44,7,0.1590909090909091
664,464.6725,281.9385,6026,5889,0.9772651842017922
663,484.4697,293.3725,105,81,0.7714285714285715
662,299.4733,179.6695,47,10,0.2127659574468085
661,504.2669,304.8057,26,10,0.38461538461538464
660,104.5448,60.2851,0,0,
659,319.2679,191.1022,78,16,0.20512820512820512
658,114.4485,66.0033,0,0,
657,339.0627,202.5348,146,50,0.3424657534246575
656,358.8578,213.9666,16616,15367,0.924831487722677
655,134.2382,77.4287,6,2,0.3333333333333333
654,378.6528,225.3981,22436,20941,0.9333660188981994
653,398.4475,236.8299,22938,21999,0.9590635626471358
652,418.2423,248.2607,22927,22393,0.9767086840842675
651,154.0294,88.855,5,3,0.6
650,438.0372,259.6917,20210,19874,0.9833745670460168
649,457.832,271.122,12438,12154,0.9771667470654446
648,477.6269,282.5526,2523,2436,0.9655172413793104
647,497.4219,293.9826,59,31,0.5254237288135594
646,193.614,111.7091,14,2,0.14285714285714285
645,233.2005,134.5644,16,7,0.4375
644,292.5818,168.8482,44,9,0.20454545454545456
643,332.1699,191.7046,128,51,0.3984375
642,371.7587,214.5609,21836,20401,0.9342828356841912
641,391.5529,225.9893,23921,22785,0.9525103465574182
640,490.5252,283.131,123,80,0.6504065040650406
767,478.0239,344.5066,20,8,0.4
766,431.7949,310.9189,2643,2560,0.9685962920923193
765,451.6731,322.4204,1397,1341,0.9599141016463851
764,385.5659,277.3313,4724,4547,0.9625317527519052
763,471.5448,333.9159,33,23,0.696969696969697
762,405.4419,288.833,3248,3170,0.9759852216748769
761,339.3373,243.7432,2682,2444,0.9112602535421327
760,425.3107,300.3283,3071,3010,0.9801367632692934
759,359.2101,255.2458,5480,5122,0.9346715328467153
758,293.1089,210.1559,32,15,0.46875
757,379.0752,266.7409,6184,5921,0.9574708926261319
756,445.1734,311.8177,2936,2045,0.6965258855585831
755,312.9774,221.659,43,17,0.3953488372093023
754,246.881,176.5683,13,1,0.07692307692307693
753,398.9342,278.2293,4934,4793,0.9714227807053101
752,465.0312,323.302,86,76,0.8837209302325582
751,332.8381,233.1534,175,131,0.7485714285714286
750,266.7438,188.0722,28,5,0.17857142857142858
749,200.6533,142.9805,12,3,0.25
748,484.8841,334.782,28,8,0.2857142857142857
747,418.7875,289.7122,3224,3165,0.9816997518610422
746,352.6922,244.6405,4893,4453,0.9100756182301246
745,286.5984,199.5664,28,10,0.35714285714285715
744,220.5083,154.4864,14,5,0.35714285714285715
743,438.6365,301.1902,3265,3186,0.9758039816232772
742,154.4273,109.3933,11,6,0.5454545454545454
741,372.5406,256.1216,7638,7167,0.9383346425765907
740,306.4464,211.0518,45,17,0.37777777777777777
739,458.4807,312.6643,1425,1364,0.9571929824561404
738,240.3549,165.9796,16,2,0.125
737,392.3838,267.5979,7284,7025,0.96444261394838
736,326.2882,222.5308,63,25,0.3968253968253968
735,478.3213,324.1347,33,22,0.6666666666666666
734,174.2698,120.9017,8,4,0.5
733,412.2231,279.0691,4625,4526,0.9785945945945946
732,260.1943,177.4633,27,6,0.2222222222222222
731,108.2044,75.8071,0,0,
730,346.1252,234.004,4431,3959,0.8934777702550214
729,432.0584,290.5371,3660,3589,0.9806010928961748
728,194.1044,132.3939,10,4,0.4
727,280.0282,188.9392,22,8,0.36363636363636365
726,365.9583,245.4727,9673,9029,0.9334229298046107
725,451.8905,302.0012,3416,3286,0.961943793911007
724,299.8576,200.4088,35,8,0.22857142857142856
723,385.7876,256.9371,11472,10995,0.9584205020920502
722,471.7199,313.4622,80,63,0.7875
721,213.9324,143.8748,9,3,0.3333333333333333
720,128.0242,87.3208,0,0,
719,491.5465,324.9212,21,8,0.38095238095238093
718,405.6136,268.3982,9420,9180,0.9745222929936306
717,319.6827,211.8738,53,18,0.33962264150943394
716,233.7557,155.3466,25,6,0.24
715,425.4372,279.8563,4859,4774,0.9825066886190574
714,147.8398,98.8111,1,0,
713,339.505,223.334,249,184,0.7389558232931727
712,445.2584,291.3116,3929,3858,0.9819292440824637
711,253.5749,166.8115,28,10,0.35714285714285715
710,359.3243,234.7913,12177,11354,0.932413566559908
709,465.0774,302.7647,1516,1457,0.9610817941952506
708,273.3913,178.2714,30,7,0.23333333333333334
707,379.1413,246.2453,15864,15027,0.9472390317700454
706,484.8946,314.2159,43,26,0.6046511627906976
705,167.6517,110.2871,5,1,0.2
704,293.205,189.7268,38,7,0.18421052631578946
831,397.4839,318.3122,64,52,0.8125
830,147.3473,118.758,15,1,0.06666666666666667
829,371.2104,296.2709,539,515,0.9554730983302412
828,246.1312,196.5036,12,7,0.5833333333333334
827,121.0825,96.7166,0,0,
826,344.9356,274.2293,1268,1196,0.943217665615142
825,443.7461,351.9483,32,22,0.6875
824,219.8564,174.463,8,3,0.375
823,318.6588,252.1869,62,32,0.5161290322580645
822,417.4688,329.905,60,51,0.85
821,193.5786,152.4219,12,4,0.3333333333333333
820,292.3797,230.1444,17,2,0.11764705882352941
819,391.1896,307.8609,381,357,0.937007874015748
818,364.9078,285.8163,2228,2137,0.9591561938958707
817,463.7216,363.5298,0,0,
816,266.0973,208.1007,29,12,0.41379310344827586
815,167.2966,130.3805,8,4,0.5
814,437.4387,341.4835,51,37,0.7254901960784313
813,338.6237,263.7703,2572,2414,0.9385692068429238
812,239.8113,186.0563,6,1,0.16666666666666666
811,411.1528,319.4364,388,373,0.961340206185567
810,141.0074,108.3379,5,3,0.6
809,312.3358,241.7235,47,22,0.46808510638297873
808,384.8645,297.3876,1737,1666,0.9591249280368451
807,213.5192,164.0109,14,6,0.42857142857142855
806,457.395,353.0496,29,20,0.6896551724137931
805,286.0434,219.6755,22,9,0.4090909090909091
804,358.5721,275.3375,3835,3642,0.9496740547588005
803,431.1032,330.9984,294,276,0.9387755102040817
802,187.2194,141.963,12,6,0.5
801,259.7452,197.6252,8,1,0.125
800,332.2753,253.2859,1940,1768,0.911340206185567
799,404.8073,308.9457,1514,1477,0.97556142668428
798,114.7057,86.2957,0,0,
797,305.9728,231.232,33,12,0.36363636363636365
796,378.5068,286.891,3133,3032,0.967762527928503
795,451.0412,342.5494,59,46,0.7796610169491526
794,233.4391,175.573,10,4,0.4
793,160.9069,119.9141,9,4,0.4444444444444444
792,97.5305,71.0754,0,0,
791,424.7378,320.4921,1179,1147,0.9728583545377438
790,352.2006,264.8338,4291,4063,0.9468655325099045
789,279.6622,209.1755,26,8,0.3076923076923077
788,470.969,354.0906,20,6,0.3
787,398.4293,298.432,2579,2517,0.9759596742923614
786,207.1214,153.518,5,1,0.2
785,325.8872,242.7739,102,67,0.6568627450980392
784,444.658,332.0282,910,880,0.967032967032967
783,134.5739,97.8619,10,1,0.1
782,253.3418,187.1156,17,5,0.29411764705882354
781,372.114,276.3692,4500,4303,0.9562222222222222
780,299.565,220.7103,28,7,0.25
779,418.341,309.9631,2305,2261,0.9809110629067245
778,180.7873,131.4582,6,1,0.16666666666666666
777,464.5685,343.5558,32,23,0.71875
776,345.7904,254.3029,3977,3713,0.9336183052552175
775,227.0074,165.0512,16,4,0.25
774,392.0166,287.8943,3466,3379,0.9748990190421235
773,273.2309,198.6421,27,10,0.37037037037037035
772,438.2431,321.4852,2081,2014,0.9678039404132629
771,319.4562,232.2321,56,28,0.5
770,365.6826,265.8215,5440,5188,0.9536764705882353
769,411.9098,299.4105,2729,2668,0.9776474899230487
768,458.1373,332.9993,65,51,0.7846153846153846
895,440.8571,390.9432,0,0,
894,408.4578,358.5694,1,1,
893,434.7239,380.6173,0,0,
892,382.192,336.5199,15,7,0.4666666666666667
891,355.9255,314.469,23,10,0.43478260869565216
890,329.659,292.4159,24,12,0.5
889,297.256,260.044,15,6,0.4
888,323.5187,282.0929,35,16,0.45714285714285713
887,349.7814,304.1407,24,15,0.625
886,376.0448,326.1868,22,10,0.45454545454545453
885,402.3085,348.2318,14,6,0.42857142857142855
884,428.5718,370.2762,0,0,
883,270.9936,237.9928,13,1,0.07692307692307693
882,244.732,215.9392,11,4,0.36363636363636365
881,218.4712,193.8816,8,0,0.0
880,291.0919,249.7057,23,9,0.391304347826087
879,317.3526,271.7499,42,23,0.5476190476190477
878,343.6137,293.7933,45,22,0.4888888888888889
877,369.8754,315.8358,29,16,0.5517241379310345
876,396.1375,337.8775,17,6,0.35294117647058826
875,422.4,359.9191,1,1,
874,448.6628,381.9599,0,0,
873,264.832,227.6609,19,5,0.2631578947368421
872,238.5729,205.6143,15,4,0.26666666666666666
871,212.3156,183.5654,11,2,0.18181818181818182
870,186.0607,161.5136,13,2,0.15384615384615385
869,159.8089,139.4574,7,2,0.2857142857142857
868,133.5623,117.3941,6,3,0.5
867,107.3262,95.3177,0,0,
866,416.2069,349.5448,27,15,0.5555555555555556
865,442.4699,371.5842,0,0,
864,389.9444,327.5051,24,15,0.625
863,363.6818,305.4656,36,28,0.7777777777777778
862,337.4197,283.4256,52,38,0.7307692307692307
861,311.1582,261.3851,35,18,0.5142857142857142
860,284.8972,239.3447,24,8,0.3333333333333333
859,258.6369,217.3032,15,5,0.3333333333333333
858,232.3774,195.2616,9,1,0.1111111111111111
857,206.1191,173.2192,8,3,0.375
856,179.8631,151.175,3,1,
855,436.2555,361.1918,3,2,
854,409.991,339.1532,30,20,0.6666666666666666
853,153.6099,129.1292,5,1,0.2
852,383.7267,317.1142,38,28,0.7368421052631579
851,357.4623,295.0753,65,55,0.8461538461538461
850,127.3615,107.0799,0,0,
849,331.1979,273.0361,342,311,0.9093567251461988
848,304.9334,250.997,28,13,0.4642857142857143
847,278.6691,228.958,23,5,0.21739130434782608
846,456.2853,372.8208,0,0,
845,101.1221,85.0246,0,0,
844,430.0184,350.7817,30,24,0.8
843,252.4046,206.9185,12,4,0.3333333333333333
842,403.7506,328.7428,28,19,0.6785714285714286
841,377.4829,306.703,64,52,0.8125
840,226.1406,184.8789,12,0,0.0
839,351.2142,284.6636,602,561,0.9318936877076412
838,199.8759,162.839,14,3,0.21428571428571427
837,324.945,262.6241,866,795,0.918013856812933
836,173.6115,140.799,7,4,0.5714285714285714
835,450.0279,362.3938,3,2,
834,298.6752,240.584,27,15,0.5555555555555556
833,423.7565,340.3529,35,21,0.6
832,272.404,218.5438,8,0,0.0
