run,subrun,det,resist_v,drift_v,n_samples,t_start,t_end,i_median_ua,i_mean_ua,di_ua,di_err_ua,frac_elevated,n_pulses,pulse_rate_hz,q_per_pulse_nc,q_err_nc,q_per_channel_pc,leak_ok,notes
run_57,frand_r576_dr800dA600_02,D,565.5,800.25,313,1784466036.0,1784466354.0,6.644999980926514,6.737853042614726,0.09285306168821261,0.011997934475956987,0.45686900958466453,102,0.32075471698113206,289.48307467501576,37.40532513092472,282.6983151123201,False,
run_57,frand_r578_dr800dA600_01,A,577.75,599.75,316,1784465704.0,1784466025.0,3.4809999465942383,3.6947974623004094,0.21379751570617112,0.020985007136381597,0.34177215189873417,103,0.32087227414330216,666.3009955503003,65.39987660949993,650.6845659670901,False,
run_57,frand_r578_dr800dA600_01,B,577.75,799.75,316,1784465704.0,1784466025.0,5.974999904632568,6.119939873490153,0.1449399688575843,0.014322661922713949,0.3924050632911392,103,0.32087227414330216,451.7061165367433,44.636645409623085,441.1192544304134,False,
run_57,frand_r578_dr800dA600_01,C,577.5,799.75,316,1784465704.0,1784466025.0,1.5550000071525574,1.7111234234858164,0.156123416333259,0.02170592396525368,0.47468354430379744,103,0.32087227414330216,486.5593848832635,67.64661740627604,475.155649300062,False,
run_57,frand_r578_dr800dA600_01,D,567.5,800.25,315,1784465704.0,1784466025.0,7.2179999351501465,7.29957777961852,0.08157784446837368,0.009731835696813485,0.45714285714285713,103,0.32087227414330216,254.2377482946403,30.329313191040086,248.27905106898467,False,
run_57,frand_r580_dr800dA600_00,A,579.75,599.75,306,1784465384.0,1784465693.0,3.5764999389648438,3.8180032656862846,0.24150332672144081,0.025153494638614715,0.3431372549019608,98,0.31715210355987056,761.4747750706654,79.31050860542803,743.6277100299467,False,
run_57,frand_r580_dr800dA600_00,B,579.75,799.75,306,1784465384.0,1784465693.0,6.115499973297119,6.2849411793004455,0.16944120600332635,0.01710036103707066,0.3954248366013072,98,0.31715210355987056,534.2584964798759,53.9184853107636,521.7368129686288,False,
run_57,frand_r580_dr800dA600_00,C,579.5,799.75,306,1784465384.0,1784465693.0,1.2815000414848328,1.5419444467117585,0.2604444052269257,0.02487620660494093,0.4673202614379085,98,0.31715210355987056,821.1971552563269,78.4362024584362,801.9503469300067,False,
run_57,frand_r580_dr800dA600_00,D,569.5,800.25,273,1784465384.0,1784465693.0,7.691999912261963,7.714450539250077,0.022450626988113953,0.007928700056665471,0.4175824175824176,98,0.31715210355987056,70.78820142170623,24.999676709281946,69.129102950885,False,
run_58,sngPS_dr200_r540_053,A,539.75,199.5,611,1784531899.0,1784532518.0,2.382999897003174,2.395366612901079,0.012366715897905056,0.0018820595978684142,0.14893617021276595,106,0.17124394184168013,72.21695415852103,10.990517840382532,70.5243692954307,False,
run_58,sngPS_dr200_r540_053,B,539.75,199.5,611,1784531899.0,1784532518.0,3.934999942779541,3.938590833676427,0.003590890896886023,0.0010067443485171964,0.2896890343698854,106,0.17124394184168013,20.969447784645737,5.879007091812684,20.477976352193103,False,
run_58,sngPS_dr200_r540_053,C,539.5,199.5,611,1784531899.0,1784532518.0,0.1720000058412552,0.19184288125235202,0.019842875411096833,0.002203511781292737,0.16366612111292964,106,0.17124394184168013,115.87490452329187,12.867677288869851,113.15908644852722,True,
run_58,sngPS_dr200_r540_053,D,529.5,199.75,611,1784531899.0,1784532518.0,1.6349999904632568,1.6878461545110723,0.0528461640478155,0.005808236957721917,0.37970540098199673,106,0.17124394184168013,308.60165609054525,33.917912045564776,301.3688047759231,False,
run_58,sngPS_dr200_r545_052,A,544.75,199.5,611,1784531269.0,1784531888.0,2.443000078201294,2.481158759121809,0.03815868092051522,0.003199883633775762,0.2896890343698854,215,0.3473344103392569,109.86150460371591,9.212688229335798,107.28662558956633,False,
run_58,sngPS_dr200_r545_052,B,544.75,199.5,611,1784531269.0,1784531888.0,4.03000020980835,4.0335171804100325,0.0035169706016828783,0.0008564473602548882,0.2520458265139116,215,0.3473344103392569,10.125603732286983,2.465771702315236,9.888284894811507,False,
run_58,sngPS_dr200_r545_052,C,544.5,199.5,611,1784531269.0,1784531888.0,0.19499999284744263,0.24454009826805706,0.04954010542061443,0.003493727419289953,0.34206219312602293,215,0.3473344103392569,142.62941979237362,10.058684988560374,139.28654276598988,True,
run_58,sngPS_dr200_r545_052,D,534.5,199.75,611,1784531269.0,1784531888.0,1.9670000076293945,2.075651390852983,0.10865138322358847,0.007531086578958042,0.4451718494271686,215,0.3473344103392569,312.8149126297733,21.682523685465245,305.483313115013,False,
run_58,sngPS_dr200_r550_051,A,549.75,199.5,613,1784530636.0,1784531258.0,2.5220000743865967,2.5745187634161595,0.052518689029562804,0.003944363238948018,0.3099510603588907,216,0.34726688102893893,151.23437303883358,11.358305252896606,147.68981742073592,False,
run_58,sngPS_dr200_r550_051,B,549.5,199.5,613,1784530636.0,1784531258.0,4.138999938964844,4.1440391470518625,0.005039208087018743,0.0013056434024953385,0.2936378466557912,216,0.34726688102893893,14.511052917248415,3.7597694275560203,14.170950114500405,False,
run_58,sngPS_dr200_r550_051,C,549.25,199.5,613,1784530636.0,1784531258.0,0.21799999475479126,0.2800603591841547,0.06206036442936341,0.004175670076753169,0.34910277324632955,216,0.34726688102893893,178.7108642364076,12.024383276576254,174.5223283558668,True,
run_58,sngPS_dr200_r550_051,D,539.5,199.75,614,1784530636.0,1784531258.0,2.4730000495910645,2.5782540706547543,0.10525402106368986,0.008277990557686792,0.4153094462540717,216,0.34726688102893893,303.0925976926625,23.837546883709184,295.9888649342407,False,
run_58,sngPS_dr200_r555_050,A,554.75,199.5,610,1784530006.0,1784530625.0,2.621000051498413,2.6848950804257004,0.06389502892728727,0.004999732959561807,0.3295081967213115,215,0.3473344103392569,183.9582460743759,14.394580009157016,179.64672468200772,False,
run_58,sngPS_dr200_r555_050,B,554.75,199.5,610,1784530006.0,1784530625.0,4.2165000438690186,4.226363946570725,0.00986390270170645,0.0013441075491050147,0.32786885245901637,215,0.3473344103392569,28.398864057471126,3.8697794088186233,27.733265681124145,False,
run_58,sngPS_dr200_r555_050,C,554.5,199.5,610,1784530006.0,1784530625.0,0.25699999928474426,0.3406262290038046,0.08362622971906036,0.005200705092212625,0.3836065573770492,215,0.3473344103392569,240.7657497492947,14.973192800370299,235.12280248954562,True,
run_58,sngPS_dr200_r555_050,D,544.5,199.75,610,1784530006.0,1784530625.0,2.8529999256134033,2.980024586349237,0.12702466073583363,0.008872365784811341,0.43278688524590164,215,0.3473344103392569,365.7128604440977,25.5441600967359,357.1414652774392,False,
run_58,sngPS_dr200_r560_049,A,559.75,199.5,614,1784529373.0,1784529995.0,2.7149999141693115,2.7958241002179123,0.08082418604860075,0.005642636040998266,0.3306188925081433,216,0.34726688102893893,232.74372093624845,16.248701932874635,227.28878997680513,False,
run_58,sngPS_dr200_r560_049,B,559.5,199.5,614,1784529373.0,1784529995.0,4.27400016784668,4.283138446776797,0.009138278930117316,0.0015212295046212847,0.3306188925081433,216,0.34726688102893893,26.31485877098597,4.380577554974255,25.698104268540988,False,
run_58,sngPS_dr200_r560_049,C,559.5,199.5,614,1784529373.0,1784529995.0,0.3125,0.42644299678383124,0.11394299678383124,0.005852590300604643,0.43485342019543977,216,0.34726688102893893,328.113629627514,16.85329243970411,320.42346643311913,False,
run_58,sngPS_dr200_r560_049,D,549.5,199.75,614,1784529373.0,1784529995.0,3.494999885559082,3.6135504901991604,0.11855060464007838,0.008769423021442816,0.44299674267100975,216,0.34726688102893893,341.38183373207755,25.25269036730292,333.380697003982,False,
run_58,sngPS_dr200_r565_048,A,564.75,199.5,611,1784528743.0,1784529362.0,2.7850000858306885,2.8717643285929277,0.08676424276223926,0.006732031872160364,0.36333878887070375,215,0.3473344103392569,249.8003082317493,19.38198943659193,243.94561350756769,False,
run_58,sngPS_dr200_r565_048,B,564.75,199.5,611,1784528743.0,1784529362.0,4.353000164031982,4.363243868620228,0.010243704588245528,0.0017860784461939973,0.3469721767594108,215,0.3473344103392569,29.492340186623167,5.142244456716671,28.80111346349919,False,
run_58,sngPS_dr200_r565_048,C,564.5,199.5,611,1784528743.0,1784529362.0,0.9279999732971191,1.0315581014815798,0.10355812818446064,0.008935688660475411,0.4762684124386252,215,0.3473344103392569,298.15107602874946,25.72647107364781,291.16316018432565,False,
run_58,sngPS_dr200_r565_048,D,554.5,200.0,611,1784528743.0,1784529362.0,4.294000148773193,4.438903443356778,0.14490329458358442,0.009713140744802354,0.45499181669394434,215,0.3473344103392569,417.18669463831975,27.96480986526817,407.40888148273416,False,
run_58,sngPS_dr200_r570_047,A,569.75,199.5,611,1784528112.0,1784528731.0,2.821000099182129,2.9580687364462745,0.13706863726414564,0.00915069136657859,0.3862520458265139,215,0.3473344103392569,394.63016961165647,26.34547886470766,385.38102501138326,False,
run_58,sngPS_dr200_r570_047,B,569.75,199.5,611,1784528112.0,1784528731.0,4.464000225067139,4.477787237900954,0.01378701283381556,0.005744063317391107,0.4288052373158756,215,0.3473344103392569,39.693771833171304,16.537559039372535,38.76344905583135,False,
run_58,sngPS_dr200_r570_047,C,569.5,199.5,611,1784528112.0,1784528731.0,1.1990000009536743,1.332240591072607,0.13324059011893263,0.009246413676202624,0.4664484451718494,215,0.3473344103392569,383.60895480753163,26.62107007241592,374.6181199292301,False,
run_58,sngPS_dr200_r570_047,D,559.5,200.0,611,1784528112.0,1784528731.0,5.164000034332275,5.277667751093738,0.11366771676146303,0.01002475538124686,0.46153846153846156,215,0.3473344103392569,327.25728686207265,28.861970144147932,319.5871942012428,False,
run_58,sngPS_dr200_r575_046,A,574.75,199.5,612,1784527482.0,1784528100.0,2.947000026702881,3.101990199166965,0.15499017246408409,0.010145225630918972,0.3562091503267974,214,0.34627831715210355,447.5884419757195,29.297894579008997,437.09808786691354,False,
run_58,sngPS_dr200_r575_046,B,574.75,199.5,611,1784527482.0,1784528100.0,4.560999870300293,4.585993457737999,0.024993587437705855,0.002341506756611953,0.3960720130932897,214,0.34627831715210355,72.17774316122532,6.761921381243863,70.48607730588411,False,
run_58,sngPS_dr200_r575_046,C,574.5,199.5,611,1784527482.0,1784528100.0,1.3869999647140503,1.499160390926461,0.11216042621241074,0.010999762787646526,0.46317512274959083,214,0.34627831715210355,323.9025392489244,31.765670106381087,316.31107348527775,False,
run_58,sngPS_dr200_r575_046,D,564.5,200.0,611,1784527482.0,1784528100.0,6.002999782562256,6.058117839981803,0.05511805741954756,0.01102748224016059,0.4762684124386252,214,0.34627831715210355,159.172707875142,31.845719740276838,155.44209753431838,False,
run_58,sngPS_dr200_r580_045,A,579.75,199.5,607,1784526848.0,1784527470.0,3.056999921798706,3.260859968634767,0.20386004683606096,0.012416942926076672,0.4415156507413509,216,0.34726688102893893,587.0414311668051,35.756196759350416,573.2826476238331,False,
run_58,sngPS_dr200_r580_045,B,579.75,199.5,607,1784526848.0,1784527470.0,4.817999839782715,4.878090611792475,0.060090772009759874,0.007301811048101255,0.4645799011532125,216,0.34726688102893893,173.0391675466233,21.026511444069353,168.98356205724932,False,
run_58,sngPS_dr200_r580_045,C,579.5,199.75,607,1784526848.0,1784527470.0,1.3660000562667847,1.5671004975058103,0.2011004412390256,0.01429168864325406,0.471169686985173,216,0.34726688102893893,579.0947891234903,41.15477007455567,565.5222550034084,False,
run_58,sngPS_dr200_r580_045,D,569.5,200.0,586,1784526848.0,1784527470.0,7.201000213623047,7.261627982500877,0.06062776887783006,0.008417115992567477,0.447098976109215,216,0.34726688102893893,174.58551963893655,24.238176608226713,170.49367152239898,False,
run_58,sngPS_dr250_r565_075,A,564.75,249.5,304,1784554258.0,1784554566.0,3.1429998874664307,3.15052960577764,0.007529718311209521,0.0014886316044472375,0.2598684210526316,0,0.0,nan,nan,nan,False,
run_58,sngPS_dr250_r565_075,B,564.75,249.75,304,1784554258.0,1784554566.0,4.737499952316284,4.7402960658073425,0.0027961134910583496,0.0014462236913795601,0.3355263157894737,0,0.0,nan,nan,nan,False,
run_58,sngPS_dr250_r565_075,C,564.5,249.5,304,1784554258.0,1784554566.0,1.055999994277954,1.0268848685449676,-0.02911512573298647,0.005223060684873057,0.3618421052631579,0,0.0,nan,nan,nan,False,
run_58,sngPS_dr250_r565_075,D,554.5,250.0,304,1784554258.0,1784554566.0,4.329499959945679,4.328338823820415,-0.0011611361252636954,0.0030677102317770806,0.3651315789473684,0,0.0,nan,nan,nan,False,
run_58,sngPS_dr250_r570_074,A,569.75,249.5,613,1784553625.0,1784554247.0,2.999000072479248,3.0721419234843665,0.0731418510051185,0.007879912541880526,0.23491027732463296,124,0.19935691318327975,366.8889622998686,39.52665807298134,358.2900022459654,False,
run_58,sngPS_dr250_r570_074,B,569.75,249.75,613,1784553625.0,1784554247.0,4.84499979019165,4.862468188194039,0.01746839800238842,0.0018509062773518724,0.3295269168026101,124,0.19935691318327975,87.62373836681931,9.284384713813424,85.57005699884698,False,
run_58,sngPS_dr250_r570_074,C,569.5,249.5,613,1784553625.0,1784554247.0,1.559000015258789,1.5759902076270025,0.01699019236821342,0.010103620519052654,0.46166394779771613,124,0.19935691318327975,85.22499720184472,50.6810642165383,83.22753632992648,False,
run_58,sngPS_dr250_r570_074,D,559.5,250.0,613,1784553625.0,1784554247.0,5.285999774932861,5.368409466393426,0.08240969146056454,0.008672154995584542,0.4371941272430669,124,0.19935691318327975,413.3776458747672,43.50064844559342,403.68910729957736,False,
run_58,sngPS_dr250_r575_073,A,574.75,249.5,615,1784552991.0,1784553614.0,2.9630000591278076,3.112598376933152,0.14959831780534438,0.011977814819115163,0.3983739837398374,169,0.2712680577849117,551.4778224421867,44.154903149755896,538.552560978698,False,
run_58,sngPS_dr250_r575_073,B,574.75,249.75,615,1784552991.0,1784553614.0,5.066999912261963,5.089824400490862,0.022824488228899042,0.0026449328901552637,0.34959349593495936,169,0.2712680577849117,84.13997731718403,9.750255565483606,82.16794659881253,False,
run_58,sngPS_dr250_r575_073,C,574.5,249.5,615,1784552991.0,1784553614.0,1.430999994277954,1.5472113826410556,0.11621138836310152,0.021036111533360706,0.49105691056910566,169,0.2712680577849117,428.40056183557545,77.54732239812851,418.35992366755414,False,
run_58,sngPS_dr250_r575_073,D,564.5,250.0,615,1784552991.0,1784553614.0,6.333000183105469,6.436593493019663,0.10359330991419391,0.009756767641605353,0.44065040650406506,169,0.2712680577849117,381.88539690262013,35.967255862249324,372.934957912715,False,
run_58,sngPS_dr250_r580_072,A,579.75,249.5,608,1784552355.0,1784552980.0,3.0859999656677246,3.2509786263108253,0.16497866064310074,0.016808012505349246,0.34868421052631576,183,0.2928,563.4517098466555,57.40441429422556,550.2458103971245,False,
run_58,sngPS_dr250_r580_072,B,579.75,249.75,608,1784552355.0,1784552980.0,5.322000026702881,5.363404608086536,0.04140458138365499,0.0038427227698806807,0.37335526315789475,183,0.2928,141.40908942505118,13.124053175821997,138.09481389165154,False,
run_58,sngPS_dr250_r580_072,C,579.5,249.5,608,1784552355.0,1784552980.0,1.7269999980926514,1.9091858552082588,0.18218585711560742,0.01755301105816368,0.4753289473684211,183,0.2928,622.2194573620473,59.94880825875573,607.6361888301243,False,
run_58,sngPS_dr250_r580_072,D,569.5,250.0,545,1784552355.0,1784552980.0,7.513000011444092,7.5443321105537064,0.03133209910961465,0.006140018415232836,0.43119266055045874,183,0.2928,107.00853521043256,20.970008248746023,104.50052266643804,False,
run_58,sngPS_dr300_r540_044,A,539.75,299.5,611,1784526218.0,1784526837.0,2.4649999141693115,2.47965957568242,0.014659661513108269,0.0023987742946440563,0.2896890343698854,215,0.3473344103392569,42.20618826332101,6.906238550626375,41.216980725899425,False,
run_58,sngPS_dr300_r540_044,B,539.5,299.5,611,1784526218.0,1784526837.0,4.395999908447266,4.402746319185497,0.0067464107382315674,0.0020439558860548216,0.37152209492635024,215,0.3473344103392569,19.423387195187626,5.8846915975252765,18.968151557800415,False,
run_58,sngPS_dr300_r540_044,C,539.5,299.5,611,1784526218.0,1784526837.0,0.5450000166893005,0.495653028013078,-0.04934698867622256,0.006010059082872366,0.24386252045826515,215,0.3473344103392569,-142.0734232120082,17.303379406037184,-138.74357735547676,False,
run_58,sngPS_dr300_r540_044,D,529.5,300.0,611,1784526218.0,1784526837.0,1.38100004196167,1.3995826536036553,0.01858261164198538,0.0068449215776765025,0.44353518821603927,215,0.3473344103392569,53.50063537855325,19.70700677479886,52.24671423686841,False,
run_58,sngPS_dr300_r545_043,A,544.75,299.5,614,1784525585.0,1784526207.0,2.5250000953674316,2.5523745939863622,0.0273744986189306,0.0031032310805122624,0.30130293159609123,216,0.34726688102893893,78.82841731932791,8.93615616703068,76.98087628840617,False,
run_58,sngPS_dr300_r545_043,B,544.75,299.5,614,1784525585.0,1784526207.0,4.577500104904175,4.582096095970477,0.004595991066302041,0.001197839031102744,0.30944625407166126,216,0.34726688102893893,13.23475205203643,3.449332765490309,12.924562550816827,False,
run_58,sngPS_dr300_r545_043,C,544.5,299.5,614,1784525585.0,1784526207.0,0.6240000128746033,0.6688061886579284,0.04480617578332513,0.003602162583823569,0.31107491856677527,216,0.34726688102893893,129.02519137605663,10.372894107121573,126.0011634531803,False,
run_58,sngPS_dr300_r545_043,D,534.5,300.0,614,1784525585.0,1784526207.0,1.7009999752044678,1.7616042335569275,0.06060425835245975,0.008088874908904031,0.43973941368078173,216,0.34726688102893893,174.51781803347203,23.292963858047713,170.42755667331252,False,
run_58,sngPS_dr300_r550_042,A,549.75,299.5,615,1784524951.0,1784525574.0,2.5299999713897705,2.585764229394556,0.05576425800478546,0.003944485799843827,0.3967479674796748,216,0.3467094703049759,160.83857748602472,11.376919691216223,157.068923326196,False,
run_58,sngPS_dr300_r550_042,B,549.5,299.5,615,1784524951.0,1784525574.0,4.703000068664551,4.710723588524795,0.00772351986024411,0.0021299289245030753,0.3382113821138211,216,0.3467094703049759,22.276633670981855,6.143267222062112,21.75452506931822,False,
run_58,sngPS_dr300_r550_042,C,549.25,299.5,615,1784524951.0,1784525574.0,0.6830000281333923,0.7390243905588864,0.05602436242549402,0.00467336375908542,0.34959349593495936,216,0.3467094703049759,161.58878606982768,13.479192694028782,157.8015488963161,False,
run_58,sngPS_dr300_r550_042,D,539.5,300.0,615,1784524951.0,1784525574.0,2.1080000400543213,2.191265040296849,0.0832650002425277,0.00856750539881827,0.424390243902439,216,0.3467094703049759,240.15784792173497,24.710906775295285,234.5291483610693,False,
run_58,sngPS_dr300_r555_041,A,554.75,299.5,614,1784524318.0,1784524940.0,2.575000047683716,2.647219866028826,0.07221981834511038,0.004844191656545545,0.34364820846905536,216,0.34726688102893893,207.96632875304928,13.949477825793188,203.0921179228997,False,
run_58,sngPS_dr300_r555_041,B,554.75,299.5,614,1784524318.0,1784524940.0,4.7779998779296875,4.785908796111613,0.007908918181925628,0.0022132496559964755,0.40553745928338764,216,0.34726688102893893,22.774755134989533,6.373339287175035,22.240971811513216,False,
run_58,sngPS_dr300_r555_041,C,554.5,299.5,614,1784524318.0,1784524940.0,0.5400000214576721,0.6280016284618005,0.0880016070041284,0.006172547453407104,0.46742671009771986,216,0.34726688102893893,253.41203498411048,17.77465053712601,247.4726904141704,False,
run_58,sngPS_dr300_r555_041,D,544.5,300.0,614,1784524318.0,1784524940.0,2.5985000133514404,2.693034198851073,0.09453418549963244,0.00931322530251,0.42996742671009774,216,0.34726688102893893,272.2234415776452,26.818639528524166,265.84320466566913,False,
run_58,sngPS_dr300_r560_040,A,559.75,299.5,615,1784523684.0,1784524307.0,2.621000051498413,2.718416262060646,0.09741621056223293,0.0064019399261664705,0.36097560975609755,216,0.3467094703049759,280.97360731607,18.464854509267184,274.3882883945996,False,
run_58,sngPS_dr300_r560_040,B,559.75,299.5,615,1784523684.0,1784524307.0,4.818999767303467,4.822460167582443,0.0034604002789757615,0.002697322777844246,0.42276422764227645,216,0.3467094703049759,9.980691545379164,7.779778197208173,9.74676908728434,False,
run_58,sngPS_dr300_r560_040,C,559.5,299.5,615,1784523684.0,1784524307.0,0.5659999847412109,0.6900162610581251,0.12401627631691414,0.006862089988604165,0.44390243902439025,216,0.3467094703049759,357.6950932659144,19.79204658750183,349.31161451749455,False,
run_58,sngPS_dr300_r560_040,D,549.5,300.0,615,1784523684.0,1784524307.0,3.2309999465942383,3.350960981942774,0.11996103534853564,0.009259119807065657,0.44878048780487806,216,0.3467094703049759,345.9987269543412,26.705702036119927,337.8893817913488,False,
run_58,sngPS_dr300_r565_039,A,564.75,299.5,614,1784523051.0,1784523673.0,2.7060000896453857,2.8205993443436266,0.11459925469824084,0.007937984683406712,0.34527687296416937,216,0.34726688102893893,330.00340936252684,22.85845589388414,322.2689544555926,False,
run_58,sngPS_dr300_r565_039,B,564.75,299.5,614,1784523051.0,1784523673.0,4.980000019073486,4.98204561165179,0.002045592578303612,0.0033248015715167693,0.3941368078175896,216,0.34726688102893893,5.890548998633549,9.574197117978844,5.752489256478075,False,
run_58,sngPS_dr300_r565_039,C,564.5,299.5,614,1784523051.0,1784523673.0,0.6869999766349792,0.8163289915564006,0.12932901492142135,0.008761446922338021,0.4576547231270358,216,0.34726688102893893,372.41966333853736,25.22972215599189,363.6910774790404,False,
run_58,sngPS_dr300_r565_039,D,554.5,300.0,614,1784523051.0,1784523673.0,3.8914999961853027,3.973285021921711,0.08178502573640811,0.009676641925907168,0.46416938110749184,216,0.34726688102893893,235.5105833705826,27.8651448051586,229.99080407283458,False,
run_58,sngPS_dr300_r570_038,A,569.75,299.5,615,1784522417.0,1784523040.0,2.7899999618530273,2.926928452747624,0.1369284908945967,0.00943302399468413,0.35772357723577236,214,0.3434991974317817,398.62827022118563,27.461560507888848,389.2854201378766,False,
run_58,sngPS_dr300_r570_038,B,569.75,299.5,615,1784522417.0,1784523040.0,5.0970001220703125,5.099156094372757,0.0021559723024449085,0.0037740951496909258,0.4292682926829268,214,0.3434991974317817,6.276498805715785,10.987202234847883,6.1293933649568215,False,
run_58,sngPS_dr300_r570_038,C,569.5,299.5,615,1784522417.0,1784523040.0,0.8330000042915344,0.9503333335000325,0.11733332920849804,0.010213097357180352,0.4585365853658537,214,0.3434991974317817,341.58254250885176,29.73252174543626,333.5767016688005,False,
run_58,sngPS_dr300_r570_038,D,559.5,300.0,615,1784522417.0,1784523040.0,4.807000160217285,4.900304053857075,0.09330389363978941,0.009584151826431783,0.4504065040650406,214,0.3434991974317817,271.6276903625645,27.90152611152804,265.2614163696919,False,
run_58,sngPS_dr300_r575_037,A,574.75,299.5,614,1784521784.0,1784522406.0,2.9119999408721924,3.093671010060885,0.1816710691886927,0.012740255621541928,0.3745928338762215,216,0.34726688102893893,523.1453936822538,36.68721757684759,510.884173517826,False,
run_58,sngPS_dr300_r575_037,B,574.75,299.5,614,1784521784.0,1784522406.0,5.2220001220703125,5.238228008102516,0.01622788603220382,0.002777951445709024,0.3990228013029316,216,0.34726688102893893,46.73030144458692,7.999471292736168,45.63506000447941,False,
run_58,sngPS_dr300_r575_037,C,574.5,299.5,614,1784521784.0,1784522406.0,1.0625,1.2589429979021465,0.19644299790214648,0.01197747194976621,0.4609120521172638,216,0.34726688102893893,565.6830772922921,34.49068311460454,552.4248801682539,False,
run_58,sngPS_dr300_r575_037,D,564.5,300.0,614,1784521784.0,1784522406.0,5.791499853134155,5.8976807835047715,0.10618093037061627,0.009945281194879967,0.46742671009771986,216,0.34726688102893893,305.7617531968672,28.638726403774715,298.5954621063156,False,
run_58,sngPS_dr300_r580_036,A,579.75,299.5,616,1784521140.0,1784521773.0,3.1480000019073486,3.364821430537608,0.21682142863025922,0.016104983311473555,0.42207792207792205,220,0.34755134281200634,623.8543832861549,46.33842925528527,609.2327961778856,False,
run_58,sngPS_dr300_r580_036,B,579.75,299.5,616,1784521140.0,1784521773.0,5.420500040054321,5.415717532108356,-0.004782507945964909,0.0048436361837356666,0.4448051948051948,220,0.34755134281200634,-13.76057968088994,13.936462292293985,-13.438066094619082,False,
run_58,sngPS_dr300_r580_036,C,579.5,299.5,616,1784521140.0,1784521773.0,1.4144999980926514,1.6097808453169735,0.19528084722432215,0.015778980477355476,0.4675324675324675,220,0.34755134281200634,561.8762558772542,45.4004301916637,548.707281130131,False,
run_58,sngPS_dr300_r580_036,D,569.5,300.0,613,1784521140.0,1784521773.0,6.960999965667725,7.025903760900699,0.06490379523297474,0.00872290948702237,0.4600326264274062,220,0.34755134281200634,186.74591992033186,25.098189569477995,182.36906242219908,False,
run_58,sngPS_dr350_r540_071,A,539.75,349.5,616,1784551720.0,1784552344.0,2.1710000038146973,2.211366878314452,0.04036687449975451,0.002420448597557533,0.413961038961039,177,0.28365384615384615,142.31033721947352,8.533106920202828,138.97493869089212,False,
run_58,sngPS_dr350_r540_071,B,539.75,349.5,616,1784551720.0,1784552344.0,4.398499965667725,4.398073047786564,-0.00042691788116044904,0.0017654271792707245,0.2857142857142857,177,0.28365384615384615,-1.505066428497854,6.223878869293402,-1.4697914340799356,False,
run_58,sngPS_dr350_r540_071,C,539.5,349.5,616,1784551720.0,1784552344.0,0.03700000047683716,0.08001948047622845,0.04301947999939129,0.0031628752619878827,0.2792207792207792,177,0.28365384615384615,151.66189559107437,11.150475499889485,148.10731991315856,True,
run_58,sngPS_dr350_r540_071,D,529.5,350.0,616,1784551720.0,1784552344.0,1.8665000200271606,1.9560568187530938,0.08955679872593314,0.006921175134899617,0.400974025974026,177,0.28365384615384615,315.7256633049846,24.400075051849498,308.32584307127405,False,
run_58,sngPS_dr350_r545_070,A,544.75,349.5,613,1784551087.0,1784551709.0,2.2669999599456787,2.3105481262113687,0.043548166265690025,0.0030512397284190897,0.28874388254486133,181,0.2909967845659164,149.65170948761988,10.485475751804827,146.14424754650378,False,
run_58,sngPS_dr350_r545_070,B,544.75,349.5,613,1784551087.0,1784551709.0,4.425000190734863,4.430659059210274,0.005658868475411083,0.0019373716907058662,0.3833605220228385,181,0.2909967845659164,19.446498296716538,6.65770824098922,18.990720992887244,False,
run_58,sngPS_dr350_r545_070,C,544.5,349.5,613,1784551087.0,1784551709.0,0.04600000008940697,0.0978238175989267,0.051823817509519726,0.0038267322723002793,0.31158238172920066,181,0.2909967845659164,178.09068779514516,13.150428029672783,173.91668729994643,True,
run_58,sngPS_dr350_r545_070,D,534.5,350.0,613,1784551087.0,1784551709.0,2.174999952316284,2.275011420249939,0.10001146793365479,0.007271800096070328,0.41272430668841764,181,0.2909967845659164,343.6858179819518,24.989279888153284,335.6306816229998,False,
run_58,sngPS_dr350_r550_069,A,549.75,349.5,615,1784550452.0,1784551076.0,2.325000047683716,2.3805609687557063,0.05556092107199051,0.00443853276987488,0.27967479674796747,183,0.2932692307692308,189.45363250777092,15.13466911695041,185.01331299587005,False,
run_58,sngPS_dr350_r550_069,B,549.5,349.5,615,1784550452.0,1784551076.0,4.485000133514404,4.495061782898942,0.010061649384537574,0.0014701123516089522,0.34471544715447155,183,0.2932692307692308,34.30857495055435,5.012842116961672,33.50446772515073,False,
run_58,sngPS_dr350_r550_069,C,549.5,349.5,615,1784550452.0,1784551076.0,0.057999998331069946,0.1284650412638013,0.07046504293273134,0.005375885472001156,0.32195121951219513,183,0.2932692307692308,240.27424475423143,18.330888166823613,234.64281714280412,True,
run_58,sngPS_dr350_r550_069,D,539.5,350.0,615,1784550452.0,1784551076.0,2.572999954223633,2.688222764953365,0.1152228107297324,0.008899668495718441,0.41300813008130083,183,0.2932692307692308,392.89089560302193,30.346410608351402,383.68251523732613,False,
run_58,sngPS_dr350_r555_068,A,554.75,349.5,616,1784549816.0,1784550441.0,2.427999973297119,2.484569806557197,0.05656983326007792,0.0053347376191608,0.27435064935064934,182,0.2912,194.26453729422357,18.319840725140107,189.71146220139022,False,
