0.0	-0.004161
1.0	-0.141814
2.0	-0.039613
3.0	-0.055678
4.0	0.117874
5.0	-0.024036
6.0	0.042526
7.0	-0.049767
8.0	-0.002872
9.0	0.063627
10.0	0.077615
11.0	-0.038134
12.0	0.004605
13.0	-0.057699
14.0	-0.072160
15.0	-0.002704
16.0	-0.106443
17.0	0.043040
18.0	-0.083742
19.0	0.013015
20.0	0.100869
21.0	-0.024847
22.0	-0.132050
23.0	0.043548
24.0	0.110444
25.0	-0.000000
26.0	0.017547
27.0	-0.068808
28.0	-0.051818
29.0	-0.127804
30.0	-0.076409
31.0	0.003376
32.0	0.013292
33.0	0.077590
34.0	-0.004054
35.0	-0.000000
36.0	-0.085908
37.0	-0.018393
38.0	-0.044975
39.0	0.010278
40.0	-0.096226
41.0	-0.038054
42.0	-0.000000
43.0	0.023412
44.0	-0.034997
45.0	-0.002991
46.0	-0.123289
47.0	-1.138497
48.0	-18.158244
49.0	-158.723356
50.0	-500.000000
51.0	-836.833694
52.0	-974.736844
53.0	-934.317532
54.0	-784.855270
55.0	-626.384511
56.0	-500.054256
57.0	-401.429664
58.0	-328.121429
59.0	-270.115569
60.0	-222.292023
61.0	-183.607348
62.0	-157.169143
63.0	-133.087521
64.0	-117.786174
65.0	-105.417244
66.0	-101.965924
67.0	-95.301135
68.0	-75.727327
69.0	-52.508999
70.0	-37.112078
71.0	-31.099735
72.0	-29.096411
73.0	-27.088948
74.0	-25.775681
75.0	-25.265206
76.0	-24.838356
77.0	-24.777285
78.0	-25.970384
79.0	-25.352130
80.0	-25.865093
81.0	-24.976212
82.0	-24.443347
83.0	-22.820377
84.0	-20.458753
85.0	-18.626233
86.0	-18.503242
87.0	-19.197562
88.0	-18.912406
89.0	-18.844224
90.0	-18.573749
91.0	-17.963907
92.0	-17.254406
93.0	-16.949401
94.0	-16.444638
95.0	-16.837140
96.0	-16.262123
97.0	-15.427253
98.0	-14.918316
99.0	-14.329235
100.0	-13.998224
101.0	-13.455007
102.0	-13.418278
103.0	-12.710273
104.0	-12.436427
105.0	-12.181719
106.0	-12.293993
107.0	-12.267485
108.0	-12.562748
109.0	-11.984590
110.0	-11.302181
111.0	-10.302309
112.0	-9.210965
113.0	-8.837303
114.0	-8.760527
115.0	-8.647816
116.0	-8.431394
117.0	-8.220592
118.0	-8.292347
119.0	-8.154093
120.0	-8.150516
121.0	-7.712684
122.0	-7.498841
123.0	-7.676308
124.0	-8.351679
125.0	-10.482468
126.0	-12.735975
127.0	-12.513994
128.0	-9.987723
129.0	-7.208939
130.0	-5.129462
131.0	-3.861852
132.0	-3.424339
133.0	-3.426751
134.0	-3.717569
135.0	-3.456954
136.0	-3.102902
137.0	-3.251264
138.0	-3.516096
139.0	-3.620402
140.0	-4.028924
141.0	-4.299623
142.0	-4.251036
143.0	-4.030878
144.0	-3.275775
145.0	-3.043382
146.0	-3.053257
147.0	-3.144198
148.0	-3.105733
149.0	-3.176626
150.0	-2.876576
151.0	-2.799279
152.0	-3.001760
153.0	-2.774366
154.0	-2.581898
155.0	-2.413889
156.0	-2.644217
157.0	-2.576852
158.0	-2.755045
159.0	-2.655286
160.0	-2.686703
161.0	-2.866761
162.0	-2.791771
163.0	-2.973714
164.0	-2.888828
165.0	-2.693496
166.0	-2.553319
167.0	-2.470977
168.0	-2.459523
169.0	-2.507942
170.0	-2.456489
171.0	-2.467015
172.0	-2.694798
173.0	-2.617300
174.0	-2.643078
175.0	-2.814209
176.0	-2.806608
177.0	-2.740524
178.0	-2.533738
179.0	-2.322161
180.0	-1.828222
181.0	-1.597234
182.0	-1.436669
183.0	-1.478840
184.0	-1.540595
185.0	-1.768148
186.0	-1.978623
187.0	-2.095279
