0.0	3.780266
1.0	0.206777
2.0	2.701058
3.0	3.790239
4.0	0.565024
5.0	-0.769368
6.0	1.195454
7.0	0.230063
8.0	0.504848
9.0	2.011608
10.0	-0.000000
11.0	1.181614
12.0	1.326619
13.0	0.114155
14.0	-3.832095
15.0	-12.539332
16.0	-30.279503
17.0	-74.039507
18.0	-165.349396
19.0	-307.692308
20.0	-500.000000
21.0	-694.408578
22.0	-844.128312
23.0	-939.606468
24.0	-949.838840
25.0	-917.265469
26.0	-860.244769
27.0	-784.016637
28.0	-703.676718
29.0	-623.423423
30.0	-547.673532
31.0	-473.453018
32.0	-415.916566
33.0	-359.705542
34.0	-310.686762
35.0	-270.466859
36.0	-236.131657
37.0	-205.583756
38.0	-186.963824
39.0	-159.274243
40.0	-140.010880
41.0	-122.259989
42.0	-111.282605
43.0	-101.063830
44.0	-90.769231
45.0	-82.921665
46.0	-76.885916
47.0	-68.038456
48.0	-66.952507
49.0	-58.424131
50.0	-54.150665
51.0	-49.498747
52.0	-47.709924
53.0	-47.707107
54.0	-44.337992
55.0	-45.622098
56.0	-46.011727
57.0	-41.647879
58.0	-38.215010
59.0	-35.208711
60.0	-33.494396
61.0	-28.076208
62.0	-25.013744
63.0	-24.744027
64.0	-22.436389
65.0	-20.989975
66.0	-19.673448
67.0	-17.907584
68.0	-15.732033
69.0	-12.202931
70.0	-13.687276
71.0	-11.736463
72.0	-12.891073
73.0	-13.145083
74.0	-11.448835
75.0	-10.893246
76.0	-12.044721
77.0	-10.683761
78.0	-9.070295
79.0	-11.150614
80.0	-10.135586
81.0	-8.960167
82.0	-6.573586
83.0	-6.900614
84.0	-4.870388
85.0	-6.439831
86.0	-6.821798
87.0	-7.696315
88.0	-10.138249
89.0	-7.502028
90.0	-5.486197
91.0	-9.516166
92.0	-6.046267
93.0	-6.056619
94.0	-5.853659
95.0	-5.908326
96.0	-5.152916
97.0	-7.372858
98.0	-6.578947
99.0	-5.969388
100.0	-6.209573
