0.0	1.520022
1.0	2.522692
2.0	1.607717
3.0	0.579034
4.0	1.494024
5.0	1.494801
6.0	0.029259
7.0	1.359416
8.0	1.378080
9.0	0.547143
10.0	0.633714
11.0	-2.032520
12.0	0.645593
13.0	-0.853074
14.0	-2.938834
15.0	-10.508238
16.0	-27.516545
17.0	-59.808826
18.0	-150.593990
19.0	-298.426828
20.0	-500.000000
21.0	-705.674044
22.0	-864.509395
23.0	-954.908398
24.0	-950.936840
25.0	-895.459304
26.0	-823.448276
27.0	-743.876807
28.0	-651.069519
29.0	-569.462291
30.0	-503.859857
31.0	-441.170130
32.0	-390.912626
33.0	-338.774368
34.0	-290.087814
35.0	-256.241656
36.0	-223.813408
37.0	-197.012257
38.0	-171.200297
39.0	-156.460475
40.0	-139.705882
41.0	-117.337194
42.0	-104.394524
43.0	-93.729972
44.0	-86.956522
45.0	-78.083366
46.0	-67.100161
47.0	-60.957716
48.0	-57.195572
49.0	-54.089305
50.0	-48.472212
51.0	-44.547302
52.0	-44.653645
53.0	-40.438137
54.0	-36.576483
55.0	-33.841947
56.0	-35.390739
57.0	-34.770889
58.0	-31.214971
59.0	-31.175060
60.0	-27.698228
61.0	-27.081372
62.0	-23.681559
63.0	-20.827279
64.0	-18.753792
65.0	-18.556600
66.0	-17.928287
67.0	-15.268547
68.0	-15.972378
69.0	-14.988941
70.0	-15.287536
71.0	-13.439861
72.0	-13.222463
73.0	-13.314968
74.0	-14.046823
75.0	-11.446541
76.0	-10.245902
77.0	-11.156680
78.0	-11.973989
79.0	-12.716763
80.0	-11.473727
81.0	-9.711914
82.0	-7.922304
83.0	-8.152174
84.0	-8.121528
85.0	-8.754114
86.0	-8.633519
87.0	-6.633499
88.0	-9.736894
89.0	-8.020996
90.0	-6.804447
91.0	-7.127883
92.0	-7.564297
93.0	-7.900313
94.0	-6.566604
95.0	-6.413302
96.0	-7.433301
97.0	-6.989748
98.0	-5.469645
99.0	-6.323397
100.0	-4.225352
