0.0	0.171904
1.0	0.286610
2.0	0.197636
3.0	0.162315
4.0	0.199511
5.0	0.257659
6.0	0.261802
7.0	0.201068
8.0	0.305065
9.0	0.222688
10.0	0.199060
11.0	0.178246
12.0	-0.000000
13.0	-0.617142
14.0	-2.699280
15.0	-9.076682
16.0	-28.114670
17.0	-75.252976
18.0	-168.420920
19.0	-314.745140
20.0	-500.000000
21.0	-688.341117
22.0	-843.694849
23.0	-944.791962
24.0	-989.130955
25.0	-989.855683
26.0	-959.794640
27.0	-904.012738
28.0	-835.234720
29.0	-761.564188
30.0	-686.152273
31.0	-615.126975
32.0	-548.033574
33.0	-488.628561
34.0	-433.977321
35.0	-384.927602
36.0	-342.220285
37.0	-304.461168
38.0	-270.664915
39.0	-240.994899
40.0	-215.340828
41.0	-192.684329
42.0	-173.078070
43.0	-155.416469
44.0	-140.824816
45.0	-127.445491
46.0	-115.561711
47.0	-105.254319
48.0	-96.826885
49.0	-89.146203
50.0	-82.707105
51.0	-77.303794
52.0	-72.448188
53.0	-68.538326
54.0	-65.566496
55.0	-63.068080
56.0	-61.030965
57.0	-58.633502
58.0	-55.257924
59.0	-51.252408
60.0	-47.260652
61.0	-43.383166
62.0	-39.959025
63.0	-36.820373
64.0	-33.914416
65.0	-31.250963
66.0	-28.996412
67.0	-27.002967
68.0	-25.196319
69.0	-23.778748
70.0	-22.397808
71.0	-21.314521
72.0	-20.185702
73.0	-19.374004
74.0	-18.466922
75.0	-17.805372
76.0	-17.174927
77.0	-16.914064
78.0	-16.490001
79.0	-15.993673
80.0	-15.335159
81.0	-14.629301
82.0	-13.873848
83.0	-13.368633
84.0	-13.030512
85.0	-12.769424
86.0	-12.476138
87.0	-12.435349
88.0	-12.085152
89.0	-11.989382
90.0	-11.858104
91.0	-11.595921
92.0	-11.508052
93.0	-11.300735
94.0	-10.908725
95.0	-10.607945
96.0	-10.424497
97.0	-10.213574
98.0	-9.995540
99.0	-9.849906
100.0	-9.613973
