0.0	-0.059661
1.0	0.000187
2.0	0.058114
3.0	-0.000000
4.0	0.031547
5.0	-0.117618
6.0	-0.029235
7.0	-0.077231
8.0	-0.064487
9.0	-0.105445
10.0	-0.101271
11.0	-0.009601
12.0	-0.176585
13.0	-0.090515
14.0	-0.017000
15.0	0.038351
16.0	-0.000000
17.0	-0.868645
18.0	-19.205951
19.0	-167.049598
20.0	-500.000000
21.0	-826.694260
22.0	-976.859990
23.0	-944.630922
24.0	-815.831562
25.0	-667.315146
26.0	-531.997732
27.0	-430.345157
28.0	-351.407885
29.0	-290.381531
30.0	-240.005166
31.0	-197.715377
32.0	-166.069081
33.0	-140.088598
34.0	-118.998287
35.0	-103.386599
36.0	-98.526691
37.0	-93.543987
38.0	-78.337209
39.0	-58.063288
40.0	-41.405345
41.0	-32.207715
42.0	-27.787182
43.0	-26.656888
44.0	-26.042220
45.0	-26.040067
46.0	-25.311652
47.0	-24.690951
48.0	-24.786466
49.0	-25.151521
50.0	-24.500822
51.0	-24.826603
52.0	-24.594228
53.0	-24.048096
54.0	-23.099153
55.0	-21.783658
56.0	-21.032130
57.0	-20.346794
58.0	-19.564601
59.0	-19.838459
60.0	-19.700406
61.0	-18.871489
62.0	-18.921291
63.0	-18.720596
64.0	-18.169565
65.0	-17.740175
66.0	-16.523778
67.0	-15.912697
68.0	-15.467626
69.0	-14.806898
70.0	-14.484175
71.0	-14.163274
72.0	-13.562465
73.0	-13.059290
74.0	-12.787523
75.0	-11.951742
76.0	-11.525955
77.0	-11.580765
78.0	-11.515955
79.0	-11.506756
80.0	-11.870289
