0.0	-1.708940
1.0	-1.172703
2.0	-1.803103
3.0	-1.877121
4.0	-1.531761
5.0	-1.996567
6.0	-2.353425
7.0	-0.783243
8.0	-1.025758
9.0	-2.147971
10.0	-2.220249
11.0	-1.658307
12.0	-1.590356
13.0	-1.383345
14.0	-2.022217
15.0	-1.550942
16.0	-1.497033
17.0	-1.985203
18.0	-3.070522
19.0	-1.683292
20.0	-2.244842
21.0	-1.998655
22.0	-1.949440
23.0	-2.548234
24.0	-2.003205
25.0	-1.250176
26.0	-2.020437
27.0	-2.530720
28.0	-2.001601
29.0	-1.629842
30.0	-2.004317
31.0	-1.780192
32.0	-1.850017
33.0	-1.597755
34.0	-1.673879
35.0	-2.161129
36.0	-2.166407
37.0	-1.918553
38.0	-1.565402
39.0	-1.797044
40.0	-2.197908
41.0	-2.194787
42.0	-1.759753
43.0	-1.839866
44.0	-2.209571
45.0	-2.818828
46.0	-2.109839
47.0	-2.821526
48.0	-2.685956
49.0	-2.910954
50.0	-1.224284
51.0	6.520528
52.0	23.309023
53.0	51.436697
54.0	89.407992
55.0	140.169711
56.0	201.138271
57.0	269.834920
58.0	344.198524
59.0	421.209176
60.0	500.000000
61.0	574.464094
62.0	642.871023
63.0	705.384056
64.0	759.970254
65.0	807.617583
66.0	847.421265
67.0	880.990344
68.0	908.503859
69.0	930.350330
70.0	948.243189
71.0	961.594730
72.0	972.121593
73.0	980.932879
74.0	989.728970
75.0	990.891474
76.0	985.246953
77.0	984.088194
78.0	982.479582
79.0	978.458805
80.0	972.783418
81.0	967.313293
82.0	961.482429
83.0	955.493273
84.0	946.247612
85.0	938.000844
86.0	930.605696
87.0	922.877597
88.0	913.504094
89.0	904.483726
90.0	896.280088
91.0	887.308998
92.0	877.545569
93.0	867.090909
94.0	858.005113
95.0	846.768582
96.0	837.557128
97.0	828.150432
98.0	816.029510
99.0	806.998022
100.0	795.665978
101.0	783.922096
102.0	773.421491
103.0	762.297726
104.0	753.548947
105.0	743.024116
106.0	731.386953
107.0	722.764228
108.0	711.818182
109.0	699.973972
110.0	690.168978
111.0	678.652846
112.0	669.295478
113.0	660.647103
114.0	648.854729
115.0	638.373086
116.0	629.084603
117.0	619.106354
118.0	609.617061
119.0	601.086108
120.0	589.822718
121.0	581.665280
122.0	570.400025
123.0	563.649502
124.0	552.902701
125.0	543.376897
126.0	534.316104
127.0	525.559105
128.0	516.705496
129.0	508.157298
130.0	497.961481
131.0	490.387830
132.0	483.627747
133.0	474.522598
134.0	467.519803
135.0	459.417640
136.0	450.417272
137.0	443.750029
138.0	435.439015
139.0	428.118921
140.0	421.467396
141.0	414.925808
142.0	407.535486
143.0	401.708125
144.0	392.723069
145.0	386.715027
146.0	380.258226
147.0	373.878389
148.0	368.191574
149.0	361.215131
150.0	354.310345
151.0	349.040404
152.0	342.361927
153.0	336.664841
154.0	329.462366
155.0	324.950489
156.0	319.374597
157.0	311.777260
158.0	307.504979
159.0	302.323070
160.0	296.694158
161.0	292.205384
162.0	287.619680
163.0	281.449327
164.0	277.095069
165.0	272.282006
166.0	268.154791
167.0	261.990172
168.0	258.201149
169.0	253.880758
170.0	248.991070
171.0	244.991208
172.0	240.659959
173.0	235.560330
174.0	231.162549
175.0	227.550405
176.0	224.162139
177.0	219.910241
178.0	215.939525
179.0	211.628788
180.0	207.957493
181.0	204.898861
182.0	201.304844
183.0	197.305726
184.0	193.587789
185.0	190.957959
186.0	185.989915
187.0	183.431953
188.0	180.580271
189.0	177.689544
190.0	174.021695
191.0	171.180979
192.0	168.696769
193.0	165.338338
194.0	163.236678
195.0	159.644153
196.0	157.076831
197.0	153.618317
198.0	151.450054
199.0	148.467011
200.0	146.277083
201.0	143.813025
202.0	140.918363
203.0	138.488248
204.0	136.291915
205.0	133.313899
206.0	130.823967
207.0	130.027160
208.0	126.641821
209.0	124.791186
210.0	122.484539
211.0	119.631413
212.0	117.703050
213.0	116.133372
214.0	113.818182
215.0	111.415021
216.0	109.499386
217.0	107.115360
218.0	106.569343
219.0	104.583848
220.0	102.394165
221.0	100.798537
222.0	99.421644
223.0	97.286693
224.0	95.920629
225.0	94.150641
226.0	92.517037
227.0	91.595845
228.0	89.996360
229.0	88.462768
230.0	87.148202
231.0	85.505688
232.0	84.415420
233.0	83.413669
234.0	81.826409
235.0	80.580234
236.0	78.875793
237.0	77.479339
238.0	76.049062
239.0	75.679863
240.0	74.280246
241.0	72.419796
242.0	71.330711
243.0	70.380805
244.0	69.942671
245.0	68.461631
246.0	67.175495
247.0	66.713545
248.0	65.463436
249.0	64.102564
250.0	63.137031
251.0	61.625510
252.0	61.401511
253.0	59.739809
254.0	58.312446
255.0	57.818878
256.0	56.729870
257.0	55.129760
258.0	55.024665
259.0	54.879065
260.0	53.289892
261.0	51.506858
262.0	51.675278
263.0	51.028651
264.0	49.467837
265.0	48.965592
266.0	48.029557
267.0	47.082849
268.0	45.585634
269.0	44.866613
270.0	45.055709
271.0	44.162807
272.0	42.513714
273.0	43.143247
274.0	41.648467
275.0	41.038030
276.0	40.101665
277.0	39.338649
278.0	37.531472
279.0	37.230090
280.0	36.893677
281.0	36.272740
282.0	36.410803
283.0	34.745231
284.0	33.594406
285.0	33.124039
286.0	32.181923
287.0	31.780283
288.0	31.344220
289.0	29.873677
290.0	29.899214
291.0	29.134945
292.0	29.376414
293.0	28.785530
294.0	27.377137
295.0	27.767544
296.0	27.235031
297.0	26.459789
298.0	26.179647
299.0	26.151676
300.0	26.877235
301.0	25.886517
302.0	26.265965
303.0	25.253134
304.0	25.169923
305.0	25.771667
306.0	25.200083
307.0	24.936686
308.0	25.035916
309.0	24.072217
310.0	24.690841
311.0	24.653399
312.0	24.289521
313.0	23.718763
314.0	23.474334
315.0	23.625255
316.0	23.266423
317.0	22.903299
318.0	22.376553
319.0	23.109633
320.0	22.104406
321.0	22.313421
322.0	22.149166
323.0	22.514782
324.0	21.902196
325.0	21.778543
326.0	21.093937
327.0	21.263676
328.0	21.347496
329.0	21.001454
330.0	20.688212
331.0	20.272898
332.0	20.603373
333.0	20.543210
334.0	20.731707
335.0	19.835309
336.0	20.041685
337.0	20.128984
338.0	19.081924
339.0	19.335302
340.0	19.817197
341.0	19.321350
342.0	18.970894
343.0	18.154759
344.0	19.032922
345.0	18.586409
346.0	17.810402
347.0	18.139815
348.0	18.876207
349.0	17.156208
350.0	17.990178
351.0	17.557797
352.0	18.175559
353.0	17.661463
354.0	17.869168
355.0	17.345448
356.0	16.864305
357.0	16.595512
358.0	16.718913
359.0	17.061950
360.0	16.535221
361.0	16.206346
362.0	15.745666
363.0	16.076345
364.0	16.251400
365.0	15.323459
366.0	16.079472
367.0	16.136888
368.0	15.991811
369.0	15.955067
370.0	15.534842
371.0	15.087942
372.0	15.363881
373.0	14.639567
374.0	14.438503
375.0	14.769033
376.0	14.830046
377.0	14.417585
378.0	14.742898
379.0	14.062500
380.0	14.061954
381.0	14.487091
382.0	14.460999
383.0	14.652015
384.0	13.998587
385.0	13.849633
386.0	14.034746
387.0	14.094778
388.0	13.804768
389.0	13.995222
390.0	13.738893
391.0	14.014534
392.0	13.508772
393.0	13.439522
394.0	13.346747
395.0	13.206745
396.0	13.005696
397.0	13.109299
398.0	12.818617
399.0	13.170273
400.0	13.194625
401.0	12.830395
402.0	13.042798
403.0	12.729844
404.0	12.540453
405.0	12.068947
406.0	12.895308
407.0	12.543111
408.0	13.087703
409.0	12.769570
410.0	12.495464
411.0	12.252811
412.0	12.310078
413.0	11.921379
414.0	11.479249
415.0	11.954081
416.0	11.413521
417.0	10.984509
418.0	11.053416
419.0	12.105238
420.0	11.660027
421.0	11.680572
422.0	11.927710
423.0	11.018129
424.0	11.736121
425.0	11.402238
426.0	10.343346
427.0	10.953706
428.0	10.562120
429.0	10.672976
430.0	10.823697
431.0	10.962156
432.0	10.682005
433.0	10.696713
434.0	10.823697
435.0	10.135019
436.0	9.749557
437.0	10.893015
438.0	10.813137
439.0	10.316786
440.0	10.278385
441.0	9.999508
442.0	10.271070
443.0	9.269131
444.0	9.494977
445.0	10.233676
446.0	9.282318
447.0	9.377999
448.0	9.241208
449.0	9.508182
450.0	9.701594
451.0	9.846732
452.0	9.346207
453.0	8.961333
454.0	8.915328
455.0	9.507142
456.0	9.014801
457.0	9.194303
458.0	8.562094
459.0	8.937960
460.0	9.093348
461.0	8.540513
462.0	8.466593
463.0	9.031754
464.0	8.457790
465.0	8.896338
466.0	8.293638
467.0	8.835274
468.0	7.964323
469.0	8.133903
470.0	8.245231
471.0	8.042328
472.0	8.376289
473.0	8.692479
474.0	8.353550
475.0	7.784592
476.0	7.942568
477.0	8.154694
478.0	7.973872
479.0	7.638768
480.0	7.408758
481.0	7.790459
482.0	7.373114
483.0	8.555133
484.0	7.582329
485.0	7.761540
486.0	7.489998
487.0	7.054864
488.0	7.127430
489.0	7.280091
490.0	7.495530
491.0	7.244857
492.0	7.384291
493.0	7.381051
494.0	7.316017
495.0	7.165667
496.0	7.621326
497.0	7.378545
498.0	7.362244
499.0	7.261108
500.0	7.188204
501.0	7.234658
502.0	7.221148
503.0	6.853696
504.0	7.011299
505.0	6.559583
506.0	6.981758
507.0	6.317633
508.0	6.502561
509.0	7.630352
510.0	6.070975
511.0	5.834543
512.0	6.381927
513.0	6.841042
514.0	6.713480
515.0	6.768928
516.0	6.406434
517.0	6.929638
518.0	6.501934
519.0	5.951339
520.0	6.201656
521.0	5.863994
522.0	6.254943
523.0	5.284182
524.0	6.447690
525.0	5.847666
526.0	5.935710
527.0	5.843331
528.0	6.233628
529.0	5.633803
530.0	5.865514
531.0	5.595468
532.0	6.064690
533.0	5.608322
534.0	5.582847
535.0	5.644076
536.0	5.367772
537.0	4.947052
538.0	5.792206
539.0	5.793068
540.0	5.130858
541.0	5.127291
542.0	5.578627
543.0	5.548720
544.0	5.109079
545.0	5.355793
546.0	5.069315
547.0	5.014336
548.0	4.629630
549.0	5.413735
550.0	4.657300
551.0	4.867659
552.0	5.316995
553.0	4.298978
554.0	5.232786
555.0	4.998815
556.0	4.675628
557.0	4.792043
558.0	4.884985
559.0	4.663487
560.0	4.897845
561.0	5.221630
562.0	5.166475
563.0	4.889756
564.0	4.684632
565.0	5.142755
566.0	4.427646
567.0	4.737091
568.0	3.862465
569.0	4.614336
570.0	4.422170
571.0	5.258345
572.0	4.711088
573.0	4.136029
574.0	4.848950
575.0	4.460417
576.0	4.195122
577.0	4.613627
578.0	4.498749
579.0	4.003700
580.0	3.848676
581.0	4.017847
582.0	4.947269
583.0	3.543431
584.0	4.320786
585.0	4.176631
586.0	3.341766
587.0	3.838507
588.0	4.015963
589.0	3.842635
590.0	3.094194
591.0	3.607525
592.0	3.406326
593.0	3.952123
594.0	4.026553
595.0	4.155063
596.0	3.627907
597.0	3.311403
598.0	3.614195
599.0	3.962811
600.0	3.186729
601.0	3.324599
