ntof_hits_run_116_stat090_0018_224637.root	90681571
ntof_hits_run_116_stat090_0019_224637.root	89650433
ntof_hits_run_116_stat090_0020_224637.root	70731668
ntof_hits_run_116_stat090_0020_224638.root	16937942
ntof_hits_run_116_stat090_0021_224638.root	91922560
ntof_hits_run_116_stat090_0022_224638.root	81972551
ntof_hits_run_116_stat090_0023_224638.root	79067902
ntof_hits_run_116_stat090_0023_224639.root	734892
ntof_hits_run_116_stat090_0024_224639.root	81578222
ntof_hits_run_116_stat090_0025_224639.root	97355694
ntof_hits_run_116_stat090_0026_224639.root	97468856
ntof_hits_run_116_stat090_0027_224639.root	6332411
ntof_hits_run_116_stat090_0027_224640.root	91359871
ntof_hits_run_116_stat090_0028_224640.root	84189664
ntof_hits_run_118_stat090_0000_224641.root	90175636
ntof_hits_run_118_stat090_0001_224641.root	98202220
ntof_hits_run_118_stat090_0002_224641.root	71483937
ntof_hits_run_118_stat090_0002_224642.root	27016421
ntof_hits_run_118_stat090_0003_224642.root	97396456
ntof_hits_run_118_stat090_0004_224642.root	97120406
ntof_hits_run_118_stat090_0005_224642.root	40819832
ntof_hits_run_118_stat090_0005_224643.root	55666509
ntof_hits_run_118_stat090_0006_224643.root	97795481
ntof_hits_run_118_stat090_0007_224643.root	97898748
ntof_hits_run_118_stat090_0008_224643.root	10237646
ntof_hits_run_118_stat090_0008_224644.root	87287736
ntof_hits_run_118_stat090_0009_224644.root	97658037
ntof_hits_run_118_stat090_0010_224644.root	97622796
ntof_hits_run_118_stat090_0011_224644.root	63281979
ntof_hits_run_118_stat090_0011_224645.root	32287541
ntof_hits_run_118_stat090_0012_224645.root	98734534
ntof_hits_run_118_stat090_0013_224645.root	97939739
ntof_hits_run_118_stat090_0014_224645.root	73576279
ntof_hits_run_118_stat090_0014_224646.root	21935526
ntof_hits_run_118_stat090_0015_224646.root	97326017
ntof_hits_run_118_stat090_0016_224646.root	97019398
ntof_hits_run_118_stat090_0017_224646.root	57875149
ntof_hits_run_118_stat090_0017_224647.root	38356692
ntof_hits_run_118_stat090_0018_224647.root	97130202
ntof_hits_run_118_stat090_0019_224647.root	91417844
ntof_hits_run_118_stat090_0020_224647.root	21107482
ntof_hits_run_118_stat090_0020_224648.root	2489308
ntof_hits_run_122_stat090_0000_224652.root	85602106
ntof_hits_run_124_stat090_0000_224652.root	87011526
ntof_hits_run_124_stat090_0001_224652.root	87753731
ntof_hits_run_124_stat090_0002_224652.root	42256893
ntof_hits_run_124_stat090_0002_224653.root	49031611
ntof_hits_run_124_stat090_0003_224653.root	92879922
ntof_hits_run_124_stat090_0004_224653.root	93341231
ntof_hits_run_124_stat090_0005_224653.root	47745437
ntof_hits_run_124_stat090_0005_224654.root	44929601
ntof_hits_run_124_stat090_0006_224654.root	82549199
ntof_hits_run_124_stat090_0007_224654.root	88232809
ntof_hits_run_124_stat090_0008_224654.root	41389428
ntof_hits_run_124_stat090_0008_224655.root	53669923
ntof_hits_run_124_stat090_0009_224655.root	93520096
ntof_hits_run_124_stat090_0010_224655.root	82025678
ntof_hits_run_124_stat090_0011_224655.root	25187421
ntof_hits_run_124_stat090_0011_224656.root	58998050
ntof_hits_run_124_stat090_0012_224656.root	86072793
ntof_hits_run_124_stat090_0013_224656.root	83248838
ntof_hits_run_124_stat090_0014_224656.root	39059785
