0.0	0.412925
1.0	0.129735
2.0	0.447214
3.0	0.509327
4.0	1.092433
5.0	0.796572
6.0	0.313961
7.0	0.857489
8.0	0.857906
9.0	0.672833
10.0	-0.303136
11.0	-0.107573
12.0	0.265736
13.0	-0.399022
14.0	-2.204710
15.0	-8.619796
16.0	-24.437189
17.0	-68.369477
18.0	-159.960985
19.0	-309.591769
20.0	-500.000000
21.0	-694.449061
22.0	-854.184523
23.0	-954.103590
24.0	-976.952195
25.0	-963.579656
26.0	-934.310928
27.0	-884.492502
28.0	-826.425326
29.0	-757.665839
30.0	-688.236487
31.0	-627.091726
32.0	-567.584823
33.0	-517.333200
34.0	-467.567195
35.0	-422.672149
36.0	-385.474368
37.0	-353.607526
38.0	-318.309186
39.0	-287.715998
40.0	-265.317840
41.0	-241.676355
42.0	-219.456849
43.0	-199.804318
44.0	-180.351238
45.0	-164.044127
46.0	-149.593622
47.0	-135.395118
48.0	-123.634330
49.0	-113.922846
50.0	-103.779168
51.0	-93.674588
52.0	-87.362331
53.0	-79.327866
54.0	-73.962162
55.0	-69.104910
56.0	-65.384048
57.0	-63.248078
58.0	-60.452110
59.0	-56.441810
60.0	-52.721218
61.0	-47.904439
62.0	-43.683934
63.0	-40.995206
64.0	-37.066960
65.0	-34.440308
66.0	-32.407524
67.0	-29.394958
68.0	-28.024987
69.0	-26.430136
70.0	-24.420000
71.0	-23.782811
72.0	-21.994363
73.0	-21.692527
74.0	-19.901236
75.0	-19.977053
76.0	-18.409487
77.0	-18.531215
78.0	-17.395221
79.0	-16.901388
80.0	-15.597424
81.0	-14.809481
82.0	-14.246807
83.0	-13.880639
84.0	-13.540650
85.0	-12.933619
86.0	-11.465463
87.0	-12.005459
88.0	-11.230641
89.0	-11.064160
90.0	-11.254026
91.0	-10.867335
92.0	-10.330601
93.0	-9.188462
94.0	-8.840612
95.0	-10.239356
96.0	-9.201240
97.0	-9.454658
98.0	-8.491639
99.0	-8.502418
100.0	-8.791641
