0.0	-2.452984
1.0	-1.434143
2.0	-2.430448
3.0	-2.234873
4.0	-2.137149
5.0	-1.850402
6.0	-2.290465
7.0	-2.173475
8.0	-1.692798
9.0	-1.817306
10.0	-2.607156
11.0	-2.214459
12.0	-1.920131
13.0	-3.209524
14.0	-2.536253
15.0	-2.732255
16.0	-2.101357
17.0	-3.065315
18.0	-2.731287
19.0	-2.482483
20.0	-2.755079
21.0	-2.509910
22.0	-2.330458
23.0	-2.661831
24.0	-2.994696
25.0	-2.627073
26.0	-1.913002
27.0	-1.668127
28.0	-2.301360
29.0	-2.913271
30.0	-1.948663
31.0	-2.229988
32.0	-2.972920
33.0	-2.443998
34.0	-2.575766
35.0	-2.414364
36.0	-2.448952
37.0	-2.917327
38.0	-3.160559
39.0	-2.324715
40.0	-3.103775
41.0	-2.978282
42.0	-2.552820
43.0	-2.143366
44.0	-2.640773
45.0	-2.687344
46.0	-2.599901
47.0	-2.185121
48.0	-2.675733
49.0	-3.363348
50.0	-2.259949
51.0	6.212404
52.0	23.102455
53.0	52.009127
54.0	90.507357
55.0	142.720047
56.0	204.850171
57.0	272.961246
58.0	347.037417
59.0	422.427691
60.0	500.000000
61.0	574.182328
62.0	641.236379
63.0	702.215038
64.0	756.832447
65.0	802.516222
66.0	842.329835
67.0	875.359525
68.0	903.432119
69.0	925.441398
70.0	943.072106
71.0	958.050572
72.0	970.050867
73.0	980.005311
74.0	989.159668
75.0	991.314199
76.0	986.763720
77.0	986.159927
78.0	985.406445
79.0	982.867858
80.0	978.489708
81.0	973.613524
82.0	968.422329
83.0	961.098352
84.0	955.003233
85.0	947.632399
86.0	940.218698
87.0	930.971295
88.0	923.719126
89.0	916.412261
90.0	907.684896
91.0	899.211485
92.0	890.741271
93.0	880.462238
94.0	871.406508
95.0	862.695546
96.0	852.272666
97.0	840.452651
98.0	830.658891
99.0	821.395218
100.0	811.712757
101.0	800.557262
102.0	790.761384
103.0	778.739968
104.0	768.785100
105.0	757.739518
106.0	747.750208
107.0	736.206191
108.0	727.277983
109.0	717.582600
110.0	706.877651
111.0	694.523298
112.0	683.979630
113.0	674.804840
114.0	663.733842
115.0	655.241493
116.0	645.638556
117.0	634.482499
118.0	624.439916
119.0	613.737365
120.0	605.917664
121.0	595.680096
122.0	584.913794
123.0	576.486806
124.0	566.691173
125.0	558.681133
126.0	548.583621
127.0	539.335002
128.0	529.074027
129.0	522.260237
130.0	512.719376
131.0	503.429061
132.0	495.034973
133.0	485.340623
134.0	477.647340
135.0	469.173277
136.0	462.151680
137.0	453.292992
138.0	445.190973
139.0	437.747019
140.0	430.236889
141.0	423.877754
142.0	416.281827
143.0	410.243444
144.0	401.590440
145.0	394.627154
146.0	388.453845
147.0	382.824296
148.0	374.753525
149.0	368.723022
150.0	361.983594
151.0	355.875969
152.0	350.376859
153.0	343.369239
